,V,GraphT,DLoopT,BellmanT,FloydT,BestT,MinEdCT,MaxEdCT,MinEdWT,MaxEdWT,MiECnMaIn,MaECnMaIn,MiEdWeNeWe,MaEdWeNeWe,MinCoefT,MaxCoefT,MinEigT,MaxEigT,MinEcce,MaxEcce,MinKCore,MaxKCore,MinTria,MaxTria,MinTwoHop,MaxTwoHop,EdgeCnt,Perm,pSkip
19,512,12.3905,1970.7191,315.9964,86.0674,0.0000,820.4738,835.4614,834.2243,827.4018,822.2006,824.4874,835.8844,846.6219,1121.2407,1107.0525,840.2105,847.9825,0.0000,0.0000,850.4430,849.7060,863.9349,860.7954,861.5340,862.3346,15944.0000,0.0000,0.0000,
13,512,14.8380,2548.6598,366.3019,84.9331,0.0000,796.5223,824.0784,792.1550,795.9147,785.0961,789.3255,802.5980,822.1025,1176.5391,1173.4764,782.7834,803.5964,0.0000,0.0000,798.3003,799.4847,852.9071,851.9252,842.1031,839.6778,20888.0000,0.0000,0.0000,
3,512,20.7996,3400.3282,433.9088,84.8931,0.0000,1005.1813,984.2565,993.6165,992.8067,980.2111,983.2173,1009.4064,1001.1485,1715.0885,1577.2490,997.2226,997.8188,0.0000,0.0000,994.5188,1005.4580,1122.9299,1157.2830,499.1955,521.0131,24802.0000,0.0000,0.0000,
38,512,17.8393,3331.3213,373.2657,85.1506,0.0000,1153.8239,1179.0903,1182.4847,1175.1773,1184.5343,1178.7663,1166.7873,1147.5365,1631.2604,1659.7621,1195.2374,1200.0331,0.0000,0.0000,1190.8210,1174.7701,559.0469,464.5575,415.0859,414.3537,20341.0000,0.0000,0.0000,
28,512,18.0448,3823.9235,469.7467,85.8075,0.0000,1197.8184,1208.2120,1205.6579,1220.2631,1210.9810,1216.4559,1810.5884,1238.3735,1775.3909,1771.5234,1222.6061,1243.2714,0.0000,0.0000,905.4147,441.4410,518.8893,545.5781,474.3231,472.8458,23152.0000,0.0000,0.0000,
58,512,27.7332,5071.9657,503.5674,84.6527,0.0000,1489.6143,1494.4578,1495.8822,1493.2498,1471.0603,1466.1834,1525.6205,1615.4529,839.0925,839.0372,470.2824,467.8081,0.0000,0.0000,450.0408,451.9030,546.7779,589.3000,464.2107,463.7760,25893.0000,0.0000,0.0000,
46,512,35.6872,8574.6629,1378.2809,83.7686,0.0000,1734.4752,1715.3645,1744.5315,1741.8150,1732.3079,1726.5852,1262.3833,672.1049,1505.3572,1472.1553,635.1360,612.6326,0.0000,0.0000,616.4056,608.8322,950.3291,865.6752,674.3682,660.9347,37941.0000,0.0000,0.0000,
49,512,40.6226,8860.7640,2002.5395,84.6980,0.0000,1883.6231,1880.7387,1931.1100,1936.9847,1902.7583,1233.9402,700.0890,685.5179,1454.9971,1441.9086,651.3136,658.2279,0.0000,0.0000,662.7193,651.8475,863.2633,890.4862,662.8700,752.3092,34669.0000,0.0000,0.0000,
52,512,42.5537,14540.6586,2816.1559,84.2621,0.0000,2312.5951,1804.9574,655.2390,657.1582,667.8788,665.2625,692.2228,669.3794,1530.3487,1535.5325,635.6828,632.1931,0.0000,0.0000,629.6840,739.9481,1058.0894,963.0942,766.7184,829.7258,41608.0000,0.0000,0.0000,
54,512,41.0940,13143.9411,2628.2381,83.9806,0.0000,2172.2812,2176.9196,1518.3621,759.3293,753.3323,810.5891,840.7947,837.4915,1704.3275,1693.3425,758.8044,748.5990,0.0000,0.0000,833.3749,669.0250,1032.1536,957.3786,820.9015,773.0063,41395.0000,0.0000,0.0000,
61,512,43.2376,11063.7006,2035.0518,84.2182,0.0000,668.5851,725.0013,796.8148,820.6161,757.9232,711.1144,731.8374,711.4250,1477.5240,1488.2531,683.4242,702.4472,0.0000,0.0000,583.7892,583.0859,783.6442,851.6134,620.9137,629.9208,36842.0000,0.0000,0.0000,
18,512,41.9085,12118.4041,2329.5645,83.7264,0.0000,1918.6724,1924.3316,1937.9577,1431.8323,770.1874,812.5216,891.0058,867.6651,1799.7717,1780.1058,780.6769,785.3516,0.0000,0.0000,778.9484,926.7189,1217.8979,1369.9475,862.2106,855.5156,43700.0000,0.0000,0.0000,
72,512,10.7909,2027.5227,354.4447,84.3045,0.0000,530.2352,557.6091,630.1546,370.1288,362.8829,363.6554,373.6500,373.4306,564.9232,639.5005,425.7437,423.1009,0.0000,0.0000,423.3640,417.4861,469.3214,501.5644,378.3407,382.6059,19394.0000,0.0000,0.0000,
59,512,45.4221,12870.7059,1898.9176,83.5360,0.0000,1831.9665,899.2755,924.0441,1008.3154,1004.2997,986.1891,1005.9106,1007.2648,2177.2030,2033.3394,706.8481,692.4101,0.0000,0.0000,900.1974,888.4842,1327.6824,1397.0928,915.9862,949.5567,47621.0000,0.0000,0.0000,
8,512,73.7476,21848.7965,374.6778,82.7158,0.0000,829.3208,829.0503,827.4174,802.1202,796.0332,792.4307,832.3537,845.5354,2424.3073,2387.3483,856.7079,747.2041,0.0000,0.0000,730.6407,889.6790,1580.5607,1481.5818,1231.2978,1213.4892,52049.0000,0.0000,0.0000,
33,512,69.5993,21697.6025,375.9289,82.3789,0.0000,920.4215,995.7332,1003.7868,999.3509,954.2875,971.1841,992.8386,970.4302,2588.3728,2423.1631,851.5910,975.9868,0.0000,0.0000,838.6769,884.4530,1646.1927,1270.7080,1011.7455,981.7489,50888.0000,0.0000,0.0000,
74,512,16.7147,2764.7331,244.2854,85.0151,0.0000,476.7755,469.2350,485.3061,514.2772,416.5947,420.2518,431.7784,500.2110,712.6563,821.0457,481.1091,474.8876,0.0000,0.0000,466.7302,466.4182,568.6790,500.5451,437.2775,507.2857,23173.0000,0.0000,0.0000,
29,512,72.8855,21540.7337,394.5850,83.9444,0.0000,931.2710,1029.7681,1044.9923,1011.8991,965.6175,942.9679,1001.3300,996.7054,2639.6443,2623.4287,1019.6702,965.1509,0.0000,0.0000,1038.9714,780.5173,1374.5832,1858.4367,868.7227,1112.5414,50703.0000,0.0000,0.0000,
70,512,36.4245,8107.0717,315.6173,84.8432,0.0000,588.6857,581.0133,575.7992,580.3247,621.6889,529.1071,560.2719,549.6863,1355.1271,1267.0101,545.2129,638.9548,0.0000,0.0000,625.8491,624.0834,773.4329,897.5934,698.0808,694.6751,33690.0000,0.0000,0.0000,
75,512,9.6748,1807.5507,212.1730,85.4112,0.0000,353.7734,357.6996,358.2743,429.3590,350.6231,352.7130,366.8630,442.4332,542.3830,543.6249,360.3631,361.3312,0.0000,0.0000,438.5082,370.3072,426.8789,425.3271,472.1543,396.2226,18504.0000,0.0000,0.0000,
66,512,66.5937,7348.7111,364.5847,83.3104,0.0000,853.6396,843.3327,843.8192,841.6160,833.2035,835.0358,988.3217,893.9297,2200.0619,2138.2926,748.2566,758.8156,0.0000,0.0000,849.8706,892.6066,1300.4853,1484.8136,1227.4215,1275.1512,49147.0000,0.0000,0.0000,
17,512,71.3467,22031.4147,412.9733,83.6982,0.0000,919.3415,936.0475,907.5219,931.2922,901.0009,910.1215,956.8661,948.4446,3168.4835,3193.3786,1250.0263,1156.5442,0.0000,0.0000,910.3805,1034.5925,1705.5786,1898.4988,1096.9127,1099.2431,57696.0000,0.0000,0.0000,
41,512,75.8860,22566.0492,404.8094,82.6181,0.0000,1038.9325,1064.7559,1058.0344,1028.4706,1033.4087,996.5485,1057.4541,1123.6815,2592.5472,3035.7648,1135.7474,862.8421,0.0000,0.0000,1040.8841,1052.2711,1673.1492,1612.6106,1249.4897,1196.4569,55393.0000,0.0000,0.0000,
65,512,91.0061,9043.9604,383.5508,83.3231,0.0000,897.0097,912.2729,899.2587,880.0764,871.7141,961.6869,821.9809,806.5528,2326.4732,2565.7869,1065.4022,919.4704,0.0000,0.0000,1106.8385,1038.8038,1622.4641,1386.0926,1106.9365,1011.1507,50600.0000,0.0000,0.0000,
22,512,77.0416,22320.3212,444.6807,83.8119,0.0000,1222.3263,1245.7966,1189.6427,1149.4276,1113.4057,1127.5387,1278.2656,1167.0863,2848.6310,3083.0047,1089.8627,1280.5293,0.0000,0.0000,1366.7424,1034.8935,1626.7330,1555.2469,1499.1376,1293.7515,57399.0000,0.0000,0.0000,
78,512,38.4096,2160.7481,301.3871,83.8025,0.0000,491.2264,571.9390,523.0807,526.4260,516.9805,523.6571,698.8615,699.8551,1153.7470,1158.3122,537.9148,572.8730,0.0000,0.0000,496.0479,565.3879,694.0006,628.0467,623.3941,601.5475,30916.0000,0.0000,0.0000,
56,512,102.0829,23014.8454,500.3687,82.3132,0.0000,1073.1520,1080.9602,1072.3186,1075.4471,1048.7484,1050.3466,1235.2800,1118.3043,3344.2205,3797.8203,1322.1310,1178.0601,0.0000,0.0000,1165.3680,1157.3959,2153.1266,2188.9954,1374.5868,1710.6489,66302.0000,0.0000,0.0000,
42,512,98.7939,22836.7174,476.2720,82.4603,0.0000,1129.8847,1129.2154,1116.1041,1118.4162,1107.4445,1078.9617,1258.5545,1095.9652,3715.3175,3777.4807,1098.7975,1162.9517,0.0000,0.0000,1094.5477,1114.0481,2207.9517,2361.3605,1628.7908,1449.5342,67368.0000,0.0000,0.0000,
35,512,90.3370,22121.4541,499.2306,83.5294,0.0000,1302.3677,1369.3903,1348.3901,1367.4987,1277.8407,1257.8246,1261.5465,1094.7480,3730.8902,3523.3059,1079.4778,1174.1816,0.0000,0.0000,1256.9441,1386.9382,2339.0991,2187.0447,1210.6707,1368.6325,65581.0000,0.0000,0.0000,
24,512,100.8265,23108.1885,556.7301,83.1402,0.0000,1064.7945,1057.5625,1047.0998,1041.2906,1030.6463,1039.1849,1237.6195,1328.9860,3992.1336,3762.7702,1524.1388,1498.1374,0.0000,0.0000,1512.1445,1137.8818,2373.3890,1974.8391,1545.7388,1414.1228,67202.0000,0.0000,0.0000,
12,512,93.4196,22565.1798,579.0229,82.1056,0.0000,1202.1716,1208.8935,1180.0195,1161.7659,1139.4600,1133.5462,1337.2833,1221.4564,3476.9042,4021.9698,1556.6149,1395.8427,0.0000,0.0000,1439.4928,1187.4952,2432.7411,2260.0894,1445.7496,1526.5596,67850.0000,0.0000,0.0000,
7,512,119.1803,23368.1725,1131.6085,82.5609,0.0000,1202.2960,1171.1874,1167.6688,1158.2606,1142.5628,1224.1549,1103.9295,1126.2935,4190.7618,4306.2879,1416.5921,1456.4420,0.0000,0.0000,1256.1291,1516.5825,2138.7142,2128.6286,1593.3115,1709.5172,68987.0000,0.0000,0.0000,
71,512,62.2866,9648.4802,450.5133,83.5602,0.0000,1066.7767,1025.2882,880.9974,804.3743,904.0256,816.6390,1147.7065,1112.5396,2523.3156,2553.0351,990.3795,854.2926,0.0000,0.0000,875.7810,842.2633,1536.0194,1289.5091,1170.9707,996.9777,50445.0000,0.0000,0.0000,
48,512,97.1038,21692.2224,558.3625,81.2086,0.0000,1209.0459,1254.3788,1245.8680,1237.8449,1231.8243,1209.1774,1417.3288,1257.6286,4194.9265,4434.7790,1431.7430,1655.4173,0.0000,0.0000,1660.0872,1511.7092,2687.9102,2422.1513,1786.0467,1804.2911,76658.0000,0.0000,0.0000,
84,512,30.7910,2101.9497,261.9388,85.1228,0.0000,439.7748,499.2145,493.1238,490.4879,480.6701,511.3179,453.9690,461.2988,883.9575,845.2424,449.8916,484.3554,0.0000,0.0000,439.8621,443.8392,534.6172,560.2439,528.1283,496.8623,25959.0000,0.0000,0.0000,
32,512,134.5061,24151.8916,526.2823,81.6346,0.0000,1122.3443,1116.0318,1124.9918,1118.4569,1100.0676,1277.7223,1351.2171,1453.1457,4016.3696,3974.0264,1434.6043,1255.6629,0.0000,0.0000,1165.8789,1497.2736,2644.1434,2286.7723,1921.7598,1723.4279,72769.0000,0.0000,0.0000,
67,512,100.9862,9561.3024,474.9002,81.9276,0.0000,1038.8236,1033.3984,1187.8618,1206.9105,1223.4708,1337.9733,1412.4727,1103.7438,3648.4105,3838.3245,1422.3973,1186.8544,0.0000,0.0000,1031.2721,1289.9993,1948.8615,2009.2054,1314.1390,1423.4288,67400.0000,0.0000,0.0000,
10,512,124.8051,22897.0664,564.4720,83.0144,0.0000,1307.9832,1285.5980,1270.9110,1258.4235,1235.8899,1354.6288,1540.8533,1628.5677,4502.9749,4823.3517,1556.3859,1324.2422,0.0000,0.0000,1442.0500,1248.1698,2682.3120,2400.9868,1551.1278,1644.0446,76274.0000,0.0000,0.0000,
26,512,102.1715,22735.4592,1131.3579,83.1470,0.0000,1315.3487,1272.9930,1253.1745,1243.4647,1218.2614,1358.1737,1389.3583,1431.0489,4468.1390,4630.1675,1683.5289,1238.3595,0.0000,0.0000,1511.3442,1263.0474,2636.4578,2544.7373,1616.1867,1711.0024,75100.0000,0.0000,0.0000,
9,512,127.3792,23374.1052,1253.9704,82.9853,0.0000,1523.7164,1452.0942,1434.8695,1420.5774,1343.4197,1193.9874,1354.3820,1246.4636,4208.9948,4340.9570,1407.8387,1535.3671,0.0000,0.0000,1340.2787,1337.6859,2507.3895,2390.3091,1581.0262,1583.0651,74104.0000,0.0000,0.0000,
85,512,41.4196,2936.4249,395.4088,82.9309,0.0000,565.8550,559.4244,647.0760,648.1651,662.8169,644.4237,582.3863,581.8105,1335.4142,1304.3698,610.2587,642.1549,0.0000,0.0000,625.7233,673.4535,818.4635,742.3951,610.4165,650.7584,35768.0000,0.0000,0.0000,
81,512,31.3416,3451.5189,400.9654,83.6663,0.0000,620.6626,690.8909,661.5612,652.3518,680.7952,605.8391,617.3391,735.1557,1534.3031,1373.1396,591.1163,712.6381,0.0000,0.0000,685.9269,729.7575,1022.2919,896.8919,714.5124,761.8048,38385.0000,0.0000,0.0000,
30,512,140.5043,23866.4075,706.0611,82.5261,0.0000,1549.5265,1538.8055,1502.3704,1449.8495,1368.0242,1191.8283,1550.2899,1737.3862,4771.7591,4796.2608,1273.4892,1643.5578,0.0000,0.0000,1494.4572,1478.7254,2758.1375,2995.0446,1900.1499,1978.3083,80952.0000,0.0000,0.0000,
57,512,116.5684,20300.9831,2323.4269,83.3762,0.0000,1562.2507,1532.1656,1500.4533,1533.2433,1202.9378,1228.4950,1521.8940,1469.6423,4739.1381,4989.5556,1603.3189,1340.1003,0.0000,0.0000,1606.2539,1339.6819,2730.6232,2634.4009,1890.8724,2040.9833,78823.0000,0.0000,0.0000,
96,512,10.9044,1745.0219,250.6972,84.6055,0.0000,349.0991,352.3890,355.9794,357.3528,349.7797,356.6489,435.2538,404.9017,569.0392,567.3513,400.6589,411.9478,0.0000,0.0000,395.7019,364.1414,397.5439,401.3899,366.8216,368.9973,17075.0000,0.0000,0.0000,
69,512,87.7159,13252.4592,444.9939,81.4248,0.0000,1067.8468,1117.2090,1162.7854,1107.4965,997.2631,1132.4743,1357.9313,1312.5478,3550.9390,3467.0968,1232.2965,1294.4150,0.0000,0.0000,1077.1853,1018.3561,2044.5652,1790.2370,1218.2750,1245.3965,65202.0000,0.0000,0.0000,
1,512,148.7515,22319.0613,1863.7015,81.4602,0.0000,1479.3606,1449.6788,1426.8099,1415.5126,1512.7079,1439.7250,1673.4167,1641.1000,5350.1800,5817.0913,1540.8596,1648.5200,0.0000,0.0000,1563.8164,1536.3767,2863.6365,3203.4870,2332.0153,2317.0173,86054.0000,0.0000,0.0000,
6,512,132.9843,22413.5939,2482.4223,83.1405,0.0000,1689.4382,1638.3958,1602.2044,1585.7216,1264.1423,1260.0524,1853.9810,1890.0809,5169.1077,5419.5837,1413.3873,1574.5006,0.0000,0.0000,1372.3617,1641.9220,2896.6273,3057.7030,2285.9723,2230.1859,84357.0000,0.0000,0.0000,
103,512,10.1434,1241.1784,147.0262,85.7624,0.0000,319.0130,316.6775,318.4489,319.7573,312.4294,323.1627,370.3987,380.8485,511.5758,496.5704,370.0560,371.3691,0.0000,0.0000,370.3032,366.2149,381.4139,373.3912,333.2834,333.3112,15066.0000,0.0000,0.0000,
47,512,161.4206,22906.7539,2229.2032,81.0960,0.0000,1614.0462,1592.0893,1551.2788,1559.3096,1292.0736,1408.3709,1632.0273,1764.3886,5382.9181,5554.5012,1425.1597,1422.3448,0.0000,0.0000,1316.1130,1360.9189,3043.2678,3350.4433,2461.2969,2391.9110,87550.0000,0.0000,0.0000,
87,512,57.9872,4229.2860,347.9236,82.7635,0.0000,684.5895,740.7213,794.5584,702.4926,740.3445,681.6644,738.1414,848.0552,1922.0404,1818.6994,783.1663,730.5493,0.0000,0.0000,692.0823,668.8256,1111.0524,976.5384,723.7781,722.0612,43738.0000,0.0000,0.0000,
5,512,192.8940,21936.2659,865.4928,81.1134,0.0000,1417.9999,1420.4204,1419.8972,1414.8445,1397.9751,1578.2340,1952.9791,1935.7067,6665.1302,6453.1547,1587.6911,1487.6627,0.0000,0.0000,1499.2311,1744.9158,3590.8646,3087.6848,2217.8015,2192.4127,95582.0000,0.0000,0.0000,
68,512,158.7075,10965.0136,603.2224,82.2813,0.0000,1639.5647,1492.6230,1491.8024,1217.9721,1294.9971,1352.0610,1534.4172,1781.1142,4902.1598,4506.4043,1236.5456,1617.7642,0.0000,0.0000,1520.4316,1256.4457,2768.4422,2964.9959,2070.6289,1966.3452,80977.0000,0.0000,0.0000,
39,512,198.8360,23170.4543,963.7380,81.9085,0.0000,1428.2205,1420.7336,1412.7973,1394.8021,1469.1413,1343.2282,1638.3804,2031.8668,6251.5150,6094.9675,1739.9701,1722.4800,0.0000,0.0000,1491.7229,1444.1881,3333.5907,3930.4687,2459.8737,2363.6852,94790.0000,0.0000,0.0000,
110,512,6.1950,1045.1656,230.7285,85.6832,0.0000,419.7232,389.5228,314.5885,314.4562,303.1249,306.9081,313.0867,314.0934,382.5666,383.8437,313.3729,315.9966,0.0000,0.0000,320.5591,321.5263,329.4837,333.3504,319.2703,283.8617,10942.0000,0.0000,0.0000,
37,512,236.8220,22878.6989,964.1148,80.2556,0.0000,1415.0623,1407.7099,1411.0871,1408.6604,1515.8357,1444.9571,1709.2649,1881.7467,6608.7491,6792.6091,1861.1039,1581.0656,0.0000,0.0000,1807.0041,1858.4676,3979.1746,3894.2410,2297.5620,2330.4118,98485.0000,0.0000,0.0000,
108,512,12.6011,1837.8410,338.0583,85.4730,0.0000,644.3163,528.5672,402.4772,398.9027,399.5710,392.5488,402.4850,401.7415,569.0897,600.9566,393.2280,393.6829,0.0000,0.0000,421.8078,393.0543,428.2920,428.9881,386.7883,394.0479,17156.0000,0.0000,0.0000,
51,512,259.9523,23231.5513,2112.1693,81.1477,0.0000,1665.6130,1660.6163,1611.4416,1629.6876,1477.8281,1576.0340,1819.9360,1894.7145,6729.1473,6751.8680,1722.3596,1634.7988,0.0000,0.0000,1449.5515,1759.1236,4078.1191,3633.2387,2797.5742,2673.3923,98512.0000,0.0000,0.0000,
106,512,28.4609,3352.5977,301.7814,85.1457,0.0000,551.1783,553.1667,586.9422,588.7406,486.9881,493.1409,517.0024,517.4291,1040.7937,1167.3660,546.0843,547.4831,0.0000,0.0000,534.0744,535.7152,707.4686,666.6333,571.3351,564.6317,30424.0000,0.0000,0.0000,
63,512,169.7654,15192.9060,2334.3065,81.5931,0.0000,1702.1513,1590.1112,1499.6128,1740.2936,1746.5392,1576.1066,1802.5064,1868.8924,6120.0822,5971.3162,1682.1626,1723.6464,0.0000,0.0000,1722.4871,1836.1190,3779.3044,3774.5326,2464.9579,2577.9655,93119.0000,0.0000,0.0000,
79,512,87.1676,8455.6892,548.7001,82.4499,0.0000,1257.8452,1285.3638,998.1189,1115.3537,1122.4551,1235.7000,1286.3528,1356.0819,3595.6569,3559.8638,1173.0714,1189.9277,0.0000,0.0000,1189.1477,1169.2704,1934.8212,2107.2808,1302.3650,1719.7990,66341.0000,0.0000,0.0000,
23,512,211.5115,22488.9148,3030.1205,82.5287,0.0000,1901.4318,1863.4019,1974.0202,1888.7209,2028.9142,1974.4271,1966.8309,1851.2585,7415.2935,7293.0492,1726.9214,1720.8848,0.0000,0.0000,1652.9107,1630.8131,3812.3925,4008.1948,2471.5554,2509.7840,103155.0000,0.0000,0.0000,
64,512,225.3282,14286.9761,1768.8967,81.5175,0.0000,1755.8464,1495.0829,1656.2103,1776.8284,1998.6645,1781.8682,2344.6376,1895.7657,6524.1175,6032.2422,1647.3378,1617.3609,0.0000,0.0000,1640.8751,1584.1396,3619.2475,3661.2816,2404.3166,2392.0563,96456.0000,0.0000,0.0000,
53,512,293.0792,23063.9879,2697.9268,82.0257,0.0000,1860.0548,1810.2893,1845.2037,1646.7400,1729.2341,1778.1619,1987.9539,1951.1601,7621.9452,7379.3538,1507.7655,1802.1485,0.0000,0.0000,1795.0347,1764.9398,3858.5865,3967.6797,2740.5660,2783.8692,103904.0000,0.0000,0.0000,
86,512,111.4517,7066.2628,441.0647,84.8534,0.0000,1009.2698,880.2857,896.3958,1022.9782,1027.0672,1117.6394,1210.1707,1166.9215,2918.5906,3116.5482,1123.6144,1032.1928,0.0000,0.0000,976.7673,986.8763,1763.9307,1750.3308,1312.8600,1268.3516,59138.0000,0.0000,0.0000,
2,512,244.8262,22444.7553,2953.4346,82.0799,0.0000,1906.3415,1871.8799,1980.1381,1936.9709,1979.3964,1988.7083,2182.2169,2140.6732,8173.6066,7434.6186,1702.6454,1701.3797,0.0000,0.0000,1666.7552,1641.1446,4117.5803,3858.6021,2577.4805,2561.0503,105356.0000,0.0000,0.0000,
112,512,28.1136,2195.6491,295.9851,84.0228,0.0000,535.6305,510.6114,526.0058,557.6357,565.1771,517.2806,527.8624,530.3284,1036.2964,1071.7726,529.3039,575.2111,0.0000,0.0000,551.7146,534.1902,703.5499,692.8873,534.0402,534.0748,30039.0000,0.0000,0.0000,
94,512,70.1230,5777.1667,366.1209,83.0004,0.0000,788.5055,790.6786,818.5015,770.6368,729.2811,774.3271,822.7861,992.5008,2522.2991,2450.8064,915.1701,924.8249,0.0000,0.0000,933.6137,953.5838,1436.2571,1368.5788,990.7270,985.8268,50731.0000,0.0000,0.0000,
60,512,261.4400,17664.7364,2002.7628,80.3829,0.0000,1695.9454,1688.2209,1805.9294,1827.3070,1885.9314,2107.5129,1872.9957,2460.0144,7699.4308,7436.4544,1849.9030,1926.4333,0.0000,0.0000,1903.5684,1851.9267,3796.0069,3791.7116,2817.9124,3050.9881,105696.0000,0.0000,0.0000,
34,512,282.7727,23470.1791,2697.8253,80.8135,0.0000,1883.2853,1820.3291,1817.3668,1645.5427,1793.5845,1890.6412,2183.4999,2225.7636,8220.0062,7931.3031,1814.6080,1796.8331,0.0000,0.0000,1737.6212,1766.1714,4464.2188,4279.3761,2794.4101,2878.4054,107774.0000,0.0000,0.0000,
119,512,23.0658,2941.8489,284.3145,84.9578,0.0000,518.4855,523.0631,526.0010,529.3373,537.3190,537.3477,480.7078,478.0494,987.2311,1044.9450,615.5834,636.7869,0.0000,0.0000,591.7446,586.9233,632.4930,628.3669,533.5444,541.7298,28273.0000,0.0000,0.0000,
107,512,44.4538,5123.0236,344.3833,85.2374,0.0000,726.6980,726.4195,756.5384,757.3103,679.8291,688.9046,711.6201,718.0424,1624.2362,1615.7745,734.7952,815.4685,0.0000,0.0000,833.9317,743.8259,988.0382,901.4590,737.5009,737.8876,40176.0000,0.0000,0.0000,
20,512,430.7777,24001.0751,2402.5346,81.2998,0.0000,1807.3324,1787.9178,1818.9921,1675.5803,1997.6512,1988.7144,2497.7467,2297.1069,8870.7126,8542.9800,1908.6959,1863.6480,0.0000,0.0000,1897.2953,1889.9466,4428.7046,4437.4507,3046.3266,3021.3650,117611.0000,0.0000,0.0000,
77,512,170.4216,9050.0438,624.8560,155.5590,0.0000,1713.3490,1744.9026,1570.1223,1440.6292,1530.3624,1627.3323,1689.9683,1835.0673,5083.6096,5141.2045,1303.6125,1310.4474,0.0000,0.0000,1341.9883,1303.4157,2839.2953,2746.3423,1750.0439,1697.1555,87962.0000,0.0000,0.0000,
27,512,265.0322,23258.4606,2909.9838,81.8405,0.0000,1912.3181,1870.6863,2005.3751,2013.2502,1933.4775,2177.9737,2766.7569,2384.5780,8763.3817,8380.5699,1980.8020,1935.7046,0.0000,0.0000,1847.6883,1858.3057,4543.0908,4737.9084,3063.3550,3105.2744,112274.0000,0.0000,0.0000,
115,512,39.9652,4887.8150,338.0083,84.8064,0.0000,635.0533,636.5272,658.7102,635.3636,646.3359,640.1220,640.4214,646.8307,1378.9759,1417.3385,673.0752,660.5366,0.0000,0.0000,659.6053,636.0954,838.0966,890.6215,667.4727,673.1966,37035.0000,0.0000,0.0000,
