,V,GraphT,DLoopT,BellmanT,FloydT,BestT,MinEdCT,MaxEdCT,MinEdWT,MaxEdWT,MiECnMaIn,MaECnMaIn,MiEdWeNeWe,MaEdWeNeWe,MinCoefT,MaxCoefT,MinEigT,MaxEigT,MinEcce,MaxEcce,MinKCore,MaxKCore,MinTria,MaxTria,MinTwoHop,MaxTwoHop,EdgeCnt,Perm,pSkip
751,128,4.5858,119.7310,16.8603,1.7887,0.0000,30.1240,31.3367,30.7337,31.6543,30.7613,31.0143,36.3532,36.4441,203.7271,230.0253,33.7549,33.9006,0.0000,0.0000,33.9140,33.2102,41.8753,41.2963,43.3343,43.1439,6844.0000,0.0000,0.0000,
834,128,0.2091,15.5308,4.5724,2.1241,0.0000,8.4992,8.5657,8.5986,8.4909,6.9730,7.3255,8.6222,8.6417,9.2836,9.2540,8.7774,8.7597,0.0000,0.0000,8.2824,8.6111,8.3762,8.5277,8.7273,8.7522,648.0000,0.0000,0.0000,
813,128,2.7073,61.3757,10.7627,2.0785,0.0000,22.5360,22.5749,22.3063,21.9754,21.2342,20.9872,23.7115,23.5353,79.9876,57.8388,21.6379,21.5004,0.0000,0.0000,21.3993,21.1121,24.4950,24.5556,25.3827,25.6098,3292.0000,0.0000,0.0000,
819,128,2.7969,54.0982,9.4330,2.1531,0.0000,20.5999,20.5572,20.7268,20.7251,19.2058,19.3775,21.4377,21.9827,46.5765,36.6475,19.7845,19.7966,0.0000,0.0000,19.3135,19.4215,35.3854,22.0658,21.5947,22.5470,2804.0000,0.0000,0.0000,
826,128,1.6736,39.8164,7.9435,2.0561,0.0000,17.0589,17.1274,17.1052,19.4324,14.7123,14.1366,16.2479,16.2018,25.1721,25.3185,15.8188,15.7638,0.0000,0.0000,15.6156,15.5737,17.1831,17.4800,18.0317,17.7938,2095.0000,0.0000,0.0000,
737,128,6.2507,137.7544,18.2855,1.7033,0.0000,46.6633,69.5589,60.6938,49.1460,32.8498,33.7864,39.3751,39.8466,225.3347,247.2954,36.7149,36.6824,0.0000,0.0000,35.8288,35.5539,45.0982,44.1423,48.8952,47.8703,7630.0000,0.0000,0.0000,
837,128,0.2304,18.0448,4.7213,2.2050,0.0000,8.7483,9.2864,9.3974,9.1555,7.5922,7.5637,8.7684,9.5802,10.2738,10.2372,9.2375,9.4913,0.0000,0.0000,9.7973,9.9580,9.8096,10.2431,9.7461,10.4165,728.0000,0.0000,0.0000,
794,128,3.8545,94.6009,13.5463,1.9806,0.0000,34.4462,27.0961,27.5115,27.6250,25.9029,26.3040,43.6858,29.5277,116.4790,123.2857,28.2472,26.9642,0.0000,0.0000,27.0424,26.4240,33.2604,33.2987,33.1939,33.6807,4828.0000,0.0000,0.0000,
786,128,3.0898,101.0007,13.6633,1.8365,0.0000,28.4607,28.3308,28.5144,27.9040,26.2908,27.6556,30.9761,31.0278,159.1983,176.0508,28.0318,28.0292,0.0000,0.0000,27.1768,27.6109,35.3919,35.2176,35.3969,35.3840,6024.0000,0.0000,0.0000,
811,128,3.6245,73.7428,12.3387,2.0444,0.0000,25.5381,29.7329,24.9602,25.1752,23.1812,23.4624,26.6777,26.7901,100.2548,63.1040,24.1950,24.0853,0.0000,0.0000,23.9561,24.2418,28.2942,28.2674,29.5535,29.3952,4002.0000,0.0000,0.0000,
830,128,1.9175,35.1613,7.2921,2.2130,0.0000,14.5307,14.5005,14.5157,14.4576,13.0485,12.6440,14.6783,14.8939,20.5698,20.6101,14.4333,14.1795,0.0000,0.0000,13.9080,15.0055,16.4391,16.4811,16.3722,16.2487,1654.0000,0.0000,0.0000,
790,128,4.1060,91.0112,14.6675,2.0258,0.0000,27.6853,28.3436,28.3953,28.8277,26.3995,39.6243,45.4116,31.0078,131.1011,127.4759,28.2503,50.7573,0.0000,0.0000,27.8691,28.2361,34.2508,34.8016,35.3045,35.4451,4875.0000,0.0000,0.0000,
763,128,5.6884,132.7510,18.0632,1.7894,0.0000,33.6461,33.6611,34.0487,34.2551,32.9944,33.1092,38.4565,37.7978,223.1437,228.4082,34.1078,34.0726,0.0000,0.0000,33.5047,33.5903,42.3830,41.9885,46.4557,46.4196,7329.0000,0.0000,0.0000,
812,128,3.9256,91.1420,13.4519,2.0367,0.0000,27.1909,26.7280,27.4024,27.0247,25.8204,25.5978,29.1307,29.3808,93.0820,73.6914,26.7408,26.5636,0.0000,0.0000,25.9233,25.4693,33.0802,32.6294,32.3419,32.5760,4436.0000,0.0000,0.0000,
775,128,5.6740,114.9659,16.0344,1.8208,0.0000,33.3651,33.5193,33.2126,33.6874,32.1214,31.9428,37.5610,37.4140,204.7862,186.9659,33.6697,33.5010,0.0000,0.0000,33.0624,33.0302,42.6032,43.3818,45.3253,44.9861,6338.0000,0.0000,0.0000,
755,128,6.1333,139.6671,19.1290,1.7111,0.0000,35.0413,34.9085,35.1755,35.1858,34.7770,34.6240,40.5803,40.1463,261.0017,234.3917,35.4417,35.4736,0.0000,0.0000,35.0023,34.9740,45.0340,45.4602,49.3205,48.5662,7721.0000,0.0000,0.0000,
856,128,0.0963,5.5162,2.6715,1.6263,0.0000,4.2419,4.9833,4.9958,5.0120,3.3338,3.3665,4.6588,4.9981,5.1618,5.0929,5.2159,5.4227,0.0000,0.0000,4.8161,5.0181,4.8995,4.9491,4.6614,5.0883,220.0000,0.0000,0.0000,
793,128,4.3801,116.0399,14.3702,1.9195,0.0000,28.2245,35.3483,28.9654,28.5437,27.8078,27.6105,62.4401,43.2853,142.9140,91.9240,28.5577,28.3369,0.0000,0.0000,28.2320,28.6471,70.4824,36.7933,58.9986,49.9640,5197.0000,0.0000,0.0000,
809,128,4.3799,93.0452,14.7517,2.0724,0.0000,29.4788,29.7981,29.2654,29.1207,28.0670,28.0326,32.0145,32.2158,117.4526,88.0355,28.6388,28.8779,0.0000,0.0000,29.4815,29.4633,36.8483,37.0322,42.4851,36.9335,5044.0000,0.0000,0.0000,
831,128,1.0728,45.8829,8.1395,2.0791,0.0000,17.2035,17.1882,17.1802,17.3292,15.8910,15.9819,17.9047,17.7901,37.6294,43.8898,17.8519,18.1557,0.0000,0.0000,18.3064,18.1077,21.3530,21.4166,20.6216,20.6349,2898.0000,0.0000,0.0000,
853,128,0.3731,12.3161,3.6011,2.0601,0.0000,7.4248,7.8080,7.8497,7.6515,6.3740,6.5246,7.6512,7.9474,9.0234,7.5357,7.6380,8.1811,0.0000,0.0000,7.7432,7.8475,7.6543,7.1855,7.6015,8.0785,467.0000,0.0000,0.0000,
768,128,6.2650,134.2933,18.2816,1.7883,0.0000,33.5999,35.9083,36.6691,36.5740,35.5361,35.2894,40.3689,40.9644,241.2844,200.5183,36.6600,36.8634,0.0000,0.0000,36.1299,35.8786,46.6247,47.3015,51.7529,51.5509,6853.0000,0.0000,0.0000,
788,128,4.7625,110.5736,16.1933,2.1091,0.0000,31.2082,46.0225,31.9075,31.4810,30.4621,30.7679,35.0809,34.9033,157.9280,137.0946,31.3298,31.7359,0.0000,0.0000,44.7979,51.3921,37.7233,39.8207,41.3987,60.1937,5473.0000,0.0000,0.0000,
833,128,0.9603,41.1050,7.6450,2.0954,0.0000,16.3104,16.1341,16.1682,16.3861,15.4657,15.2058,16.6178,17.4033,38.1915,39.4062,17.5690,16.1654,0.0000,0.0000,17.2461,17.1160,19.8328,19.4910,19.1473,19.0386,2500.0000,0.0000,0.0000,
823,128,3.9039,68.6753,11.0434,2.0439,0.0000,23.8316,24.2719,24.5392,23.6355,22.4220,22.3920,24.1419,24.0095,55.5355,67.8928,23.8037,23.5073,0.0000,0.0000,23.2252,23.5847,27.6573,28.2579,33.0133,28.0455,3667.0000,0.0000,0.0000,
781,128,4.9519,119.1809,38.6549,1.9949,0.0000,40.3933,31.9126,32.1089,59.1894,31.1445,31.3653,35.8764,35.3636,180.4170,167.0536,31.8679,31.5613,0.0000,0.0000,32.4457,32.5767,41.0014,41.3821,42.5399,42.2661,5732.0000,0.0000,0.0000,
805,128,4.1179,120.6737,14.4628,1.9193,0.0000,28.1856,28.6721,28.8590,28.2127,38.2154,27.5623,30.9046,31.1293,120.9967,84.5549,29.7410,58.3112,0.0000,0.0000,28.2458,28.5187,36.1149,50.2198,64.1140,38.1392,5093.0000,0.0000,0.0000,
807,128,3.6600,118.9402,13.5271,19.9675,0.0000,26.9219,26.8187,26.5845,26.9532,25.2224,27.1801,28.6502,28.7843,125.5025,76.4599,54.8138,29.9348,0.0000,0.0000,49.0891,56.8232,33.8616,33.7852,33.2746,32.9892,4657.0000,0.0000,0.0000,
835,128,1.0124,44.5949,7.9086,2.1285,0.0000,16.6037,16.5923,16.6422,16.6580,15.6174,16.2583,17.5956,17.6760,43.3230,41.6659,17.8922,17.8959,0.0000,0.0000,17.4584,17.7693,20.7562,20.6212,19.8546,19.7819,2765.0000,0.0000,0.0000,
770,128,6.9715,143.5091,18.4258,1.7862,0.0000,36.4449,37.7514,37.7835,37.5438,36.2533,35.6766,42.3591,42.5725,258.2375,187.2806,37.9408,37.7364,0.0000,0.0000,36.8297,36.2392,47.8851,48.5976,53.4285,52.2776,7253.0000,0.0000,0.0000,
859,128,0.4378,13.6312,4.0145,2.0742,0.0000,8.3992,8.6933,8.6861,8.7039,7.0514,7.0904,8.4459,8.8195,9.8020,9.8139,8.5642,8.7349,0.0000,0.0000,8.4846,8.6498,8.6332,8.7135,8.6572,8.9962,535.0000,0.0000,0.0000,
844,128,0.7645,36.5858,6.8518,2.0727,0.0000,14.3048,14.2905,14.2859,14.0821,13.3541,26.8922,15.6511,15.6808,29.4403,27.9623,15.5723,15.3856,0.0000,0.0000,15.1334,15.3440,16.9469,16.9857,16.6470,16.6269,2069.0000,0.0000,0.0000,
818,128,4.9081,91.5912,13.9694,1.9998,0.0000,28.3520,28.1858,28.1145,28.1486,26.8438,26.7960,30.0317,29.8360,82.7722,90.5609,28.3647,41.6430,0.0000,0.0000,28.0974,28.3513,35.5677,35.3824,35.3849,35.4622,5019.0000,0.0000,0.0000,
847,128,1.0568,28.4475,6.6284,2.1689,0.0000,13.3089,14.1843,14.0992,13.8433,12.2992,12.3319,13.9887,14.4653,22.3369,22.4824,14.0939,14.3161,0.0000,0.0000,13.4895,14.0469,14.9476,14.6156,15.1090,14.8644,1458.0000,0.0000,0.0000,
766,128,6.4739,140.9918,18.3087,1.7864,0.0000,35.2709,36.0311,36.9958,51.1706,49.3037,35.9191,42.6119,42.1809,273.3257,188.8408,37.1328,36.8574,0.0000,0.0000,36.0705,63.4186,77.3799,50.1946,52.5251,52.5062,7511.0000,0.0000,0.0000,
801,128,5.5979,122.5614,17.9319,2.0457,0.0000,33.1286,33.4447,33.8887,34.3160,31.7550,32.4727,37.0385,49.3756,159.7597,129.9953,33.7289,33.6989,0.0000,0.0000,33.1709,32.8028,42.5187,42.8203,43.5390,77.5902,6002.0000,0.0000,0.0000,
849,128,1.0741,32.2243,6.9223,2.0615,0.0000,14.0169,14.2047,14.2045,12.8163,12.6624,12.8237,14.4700,14.7831,22.7312,23.6059,14.4466,14.6162,0.0000,0.0000,14.1613,13.9978,14.5177,15.2688,15.4407,15.5061,1518.0000,0.0000,0.0000,
829,128,3.7036,63.9752,11.0557,2.1872,0.0000,22.1698,22.0936,21.7775,20.9290,19.9398,19.6013,21.9596,22.0666,65.6652,64.1122,22.3709,22.1720,0.0000,0.0000,22.0648,22.0954,25.7829,25.7866,25.4964,25.4326,3254.0000,0.0000,0.0000,
791,128,6.3232,141.2325,30.8870,1.9120,0.0000,39.4608,33.9002,34.4159,34.8342,33.3968,33.2723,38.5394,51.4406,181.2100,134.4649,35.0252,34.9928,0.0000,0.0000,34.9298,34.8250,44.9341,59.3466,46.8269,46.4590,6273.0000,0.0000,0.0000,
832,128,1.5343,59.8369,9.3886,2.0432,0.0000,20.5573,20.5634,20.4069,20.6129,19.5687,19.4738,21.8238,21.9065,74.2497,70.1711,21.7524,21.6313,0.0000,0.0000,21.1547,21.2536,26.0747,26.1464,25.2449,25.4050,3888.0000,0.0000,0.0000,
773,128,8.1159,146.0296,21.8430,1.8595,0.0000,39.0531,38.6555,39.2163,39.3867,38.3091,38.3548,44.8693,45.2685,272.2714,174.9117,39.3481,39.9097,0.0000,0.0000,39.4898,39.8250,51.0277,61.3856,56.1364,56.5873,7387.0000,0.0000,0.0000,
787,128,6.1491,150.5111,17.9585,1.8303,0.0000,33.8101,34.3642,34.0487,34.3648,33.2305,33.8679,38.8383,38.8052,207.7719,138.0720,34.2873,34.9972,0.0000,0.0000,34.3196,34.3869,44.1131,44.6837,83.8121,86.8733,7172.0000,0.0000,0.0000,
806,128,5.0910,114.8334,15.9592,1.8503,0.0000,32.1843,53.3649,32.2154,32.6948,31.6429,47.2748,63.4418,49.6439,135.1039,141.6964,44.4810,35.3983,0.0000,0.0000,32.7151,32.6058,41.6619,41.8083,43.2373,70.5037,5780.0000,0.0000,0.0000,
836,128,1.6953,63.9894,9.5019,2.0453,0.0000,20.4386,21.1810,21.0019,20.5507,20.5297,20.3892,21.4749,22.7348,74.1930,73.3418,21.7208,21.7610,0.0000,0.0000,21.7377,21.4568,26.4719,26.4089,25.6112,25.5610,3966.0000,0.0000,0.0000,
861,128,1.3443,31.5245,6.8352,2.1109,0.0000,14.6498,14.6127,14.5677,14.4079,13.1728,13.3840,14.9636,14.8357,24.3999,24.8853,14.8219,14.7994,0.0000,0.0000,14.7278,14.6126,16.0594,15.7632,15.5018,15.5435,1594.0000,0.0000,0.0000,
840,128,1.9812,72.4601,10.5914,2.0446,0.0000,22.5273,22.5033,23.1463,23.4486,22.6085,21.8613,24.8944,25.2563,90.8093,89.5128,23.8784,24.0352,0.0000,0.0000,23.5651,23.7345,29.7884,29.8400,28.2471,28.1709,4550.0000,0.0000,0.0000,
871,128,1.2117,33.1840,7.1136,2.1490,0.0000,14.7520,14.8323,13.7953,14.6229,13.3501,13.5478,15.1226,15.3115,25.6893,25.8609,14.8153,14.6861,0.0000,0.0000,13.7803,14.0298,15.0060,15.1191,15.3254,15.3244,1624.0000,0.0000,0.0000,
778,128,9.8509,178.7848,22.6374,1.9574,0.0000,42.5953,39.7644,40.4420,40.2557,39.0043,46.8027,47.0554,72.7126,233.8701,224.6927,41.6901,65.6639,0.0000,0.0000,41.0618,40.4608,73.5925,57.5242,58.5131,57.7717,7760.0000,0.0000,0.0000,
877,128,1.0049,30.8143,6.4428,2.1150,0.0000,13.4774,13.4768,13.6680,13.3820,11.6944,11.8382,13.6677,12.6823,20.2945,21.0229,13.4609,12.9403,0.0000,0.0000,13.0577,12.6209,13.5143,13.6978,13.7364,13.8097,1424.0000,0.0000,0.0000,
857,128,2.2979,51.8011,9.7744,2.1703,0.0000,19.1676,20.2026,19.9105,19.7804,18.8785,17.3448,20.9661,20.7655,50.4894,51.0781,20.3481,20.3011,0.0000,0.0000,18.9872,19.0922,22.1811,22.0950,21.8435,22.1656,2803.0000,0.0000,0.0000,
875,128,1.5380,40.8006,8.1136,2.0696,0.0000,16.8416,16.9186,16.9071,17.1612,14.7544,15.6265,17.4482,17.6730,33.3966,26.3944,16.4402,16.2065,0.0000,0.0000,16.3265,15.8929,17.9963,17.6475,17.8589,17.9236,2157.0000,0.0000,0.0000,
824,128,5.0279,155.2977,15.5285,1.9923,0.0000,42.3489,54.8020,43.5178,28.4769,26.6012,26.5004,29.7448,30.4381,118.0644,119.9064,29.3375,29.4653,0.0000,0.0000,42.1944,53.1842,66.8055,51.5717,36.0811,36.1730,5213.0000,0.0000,0.0000,
852,128,2.9601,69.4460,11.5997,2.0407,0.0000,22.9844,22.3585,22.2113,23.4090,21.0660,22.1500,24.5346,24.5656,76.4733,76.3807,22.7026,22.4288,0.0000,0.0000,22.2274,22.3618,26.5762,26.4897,26.8268,26.7507,3770.0000,0.0000,0.0000,
867,128,1.8253,49.3649,8.9619,2.1201,0.0000,19.0089,19.0332,19.0184,18.5906,17.1835,18.0777,20.0500,19.7802,43.0098,34.8877,18.5006,18.4824,0.0000,0.0000,17.9714,18.2167,20.8789,21.1007,20.8033,20.9248,2792.0000,0.0000,0.0000,
820,128,7.8031,130.7652,17.2137,2.0465,0.0000,34.5406,34.9165,38.9656,33.8393,32.4013,32.3972,37.4093,37.9228,183.1559,186.2617,34.7264,34.6230,0.0000,0.0000,45.7215,40.0294,43.1034,43.2357,46.2836,45.9850,6226.0000,0.0000,0.0000,
841,128,2.6803,90.6367,12.9294,1.9129,0.0000,26.0221,25.8847,27.1261,27.2348,26.0339,26.3396,28.6236,29.1913,119.0239,122.0905,27.6081,27.6943,0.0000,0.0000,26.9418,26.6315,33.6620,33.6475,33.8046,37.8604,5665.0000,0.0000,0.0000,
865,128,2.2365,55.5130,9.8594,2.0391,0.0000,20.4513,20.5322,20.6883,19.9575,18.7729,19.3174,21.5982,21.3706,50.8385,40.5615,33.3290,19.8349,0.0000,0.0000,19.7540,19.7009,22.7618,22.8466,22.4320,22.4694,3028.0000,0.0000,0.0000,
779,128,13.5402,192.9777,24.1912,2.0293,0.0000,41.9315,42.2095,42.2343,42.4008,41.3658,40.6915,49.5152,49.8295,320.1337,283.3621,83.3816,43.3753,0.0000,0.0000,41.2474,42.7285,51.9687,52.0713,62.0776,62.3910,8103.0000,0.0000,0.0000,
893,128,0.2698,15.7761,4.2858,2.1490,0.0000,8.6395,8.7669,8.7081,8.2300,7.1405,7.2036,8.7867,8.8885,9.5006,9.5637,8.9627,8.6758,0.0000,0.0000,8.5394,8.8247,8.7913,9.0717,8.9938,9.2464,678.0000,0.0000,0.0000,
881,128,1.7246,48.5144,8.8445,2.0916,0.0000,18.4740,18.6494,18.6136,18.9305,17.2216,17.2562,18.7357,18.1547,30.6578,30.6197,17.9541,18.0585,0.0000,0.0000,17.6321,17.5524,19.7959,19.9455,20.0749,20.3245,2409.0000,0.0000,0.0000,
895,128,0.2042,13.5625,4.2989,2.0494,0.0000,7.8610,8.0408,8.0444,8.0549,6.6572,6.8317,7.9515,8.1056,8.6770,8.6443,8.1256,8.2103,0.0000,0.0000,7.7883,8.1278,8.1361,8.2914,8.3125,8.3818,621.0000,0.0000,0.0000,
879,128,1.9215,51.0799,9.3703,2.0761,0.0000,19.1266,19.1706,19.3667,19.1811,18.1073,17.7520,20.0758,19.7182,34.9328,34.1952,18.5556,18.6653,0.0000,0.0000,18.5080,18.2542,21.2886,20.9609,21.2142,21.0538,2731.0000,0.0000,0.0000,
888,128,1.6187,39.9666,8.2236,2.1908,0.0000,17.0007,16.5408,16.7969,16.1460,14.7279,14.6693,16.7016,16.5321,26.3446,26.1530,16.3804,16.1853,0.0000,0.0000,16.0773,16.0455,17.7931,17.9066,18.1313,17.7404,2124.0000,0.0000,0.0000,
878,128,1.4301,35.2127,7.5655,2.2619,0.0000,15.7905,15.4729,15.7875,15.5842,14.3513,14.0827,16.3200,15.9066,53.7709,35.9956,29.2274,40.3067,0.0000,0.0000,27.9960,34.0140,16.2574,16.2801,16.6884,16.1525,1791.0000,0.0000,0.0000,
880,128,1.9993,50.4074,9.4795,2.0513,0.0000,19.6157,19.7760,19.5534,19.9225,18.3296,18.1745,19.8980,19.9336,36.8839,37.5486,19.1257,19.1543,0.0000,0.0000,18.6373,18.9058,21.6675,21.9379,21.5739,21.6157,2870.0000,0.0000,0.0000,
872,128,2.8978,68.6688,11.3347,2.0686,0.0000,23.2999,23.3591,23.0880,23.4260,22.2889,21.9398,24.6311,24.7427,55.4238,54.3528,22.6935,22.7461,0.0000,0.0000,26.2967,23.3205,27.3300,27.2948,27.2649,27.5658,3551.0000,0.0000,0.0000,
889,128,2.3516,49.4455,9.0376,2.1195,0.0000,18.3358,19.3701,18.2336,19.2745,17.0599,17.0159,19.0251,18.9978,35.2932,35.0758,18.5285,18.6748,0.0000,0.0000,18.6549,18.4933,21.1104,21.3312,21.1659,21.1251,2778.0000,0.0000,0.0000,
892,128,0.8071,36.4656,7.4275,2.1661,0.0000,15.0647,15.1355,15.1850,14.8255,13.6325,13.8352,15.3920,15.7050,24.9070,24.9282,15.6263,15.3683,0.0000,0.0000,15.2298,15.2637,16.7753,17.1181,16.8502,16.6860,2175.0000,0.0000,0.0000,
864,128,3.2734,76.4465,12.6104,2.0475,0.0000,24.5638,24.6697,24.7507,24.6772,23.6669,23.7085,49.9948,25.2884,64.4065,64.3440,24.3607,24.3292,0.0000,0.0000,24.2493,24.1336,29.3872,28.8543,29.3210,29.1008,4149.0000,0.0000,0.0000,
803,128,11.0785,182.5764,24.3205,2.1207,0.0000,42.7935,56.4855,43.4186,42.9157,42.2696,42.6964,51.5738,50.2770,268.5797,301.0213,42.9545,43.2221,0.0000,0.0000,43.5475,42.4661,52.4956,55.7194,61.0438,60.1532,7762.0000,0.0000,0.0000,
846,128,4.2114,112.4825,15.7154,1.8594,0.0000,29.3862,30.0178,30.4525,30.6157,28.4373,28.5259,32.6410,33.5029,155.5215,123.4490,29.9679,29.9041,0.0000,0.0000,29.7935,29.6850,37.4217,38.0471,38.9020,38.8977,6376.0000,0.0000,0.0000,
855,128,4.1518,93.3820,14.5383,2.0967,0.0000,35.4786,55.1211,55.9961,28.5814,27.1731,27.3350,30.7082,31.0927,83.3178,83.1146,28.0154,28.3620,0.0000,0.0000,37.7610,28.6699,35.6895,35.6928,35.6787,49.7935,4863.0000,0.0000,0.0000,
869,128,3.7084,85.6477,13.2352,1.9826,0.0000,26.1944,26.3627,26.4563,26.7723,25.2886,24.2862,27.2030,27.4526,74.0090,74.2264,26.2848,27.5506,0.0000,0.0000,26.0754,25.8099,31.6385,31.3414,31.5185,32.1171,4638.0000,0.0000,0.0000,
860,128,3.6298,95.4210,13.2085,1.9003,0.0000,28.0607,27.8479,27.8904,28.1943,26.7143,26.9337,30.5195,29.7651,84.8562,102.3357,27.5771,27.8105,0.0000,0.0000,27.3876,27.4143,34.5445,34.2137,34.6711,35.0671,5350.0000,0.0000,0.0000,
876,128,3.6897,79.6085,12.6793,2.0048,0.0000,24.8914,25.6788,25.5205,25.6713,24.5271,24.6566,27.3110,26.3726,69.5954,69.9491,25.6898,25.0841,0.0000,0.0000,25.1611,24.7245,30.2571,30.0258,30.8596,30.9382,4372.0000,0.0000,0.0000,
838,128,4.3086,128.7967,17.0882,1.8590,0.0000,33.3234,33.4044,33.3252,33.3952,32.2330,32.8903,50.6037,37.3407,203.5444,130.3020,32.9883,33.2417,0.0000,0.0000,33.2375,33.0211,42.0061,42.0208,44.5565,45.1185,6999.0000,0.0000,0.0000,
810,128,11.1272,181.9504,22.7946,2.0319,0.0000,56.2463,41.6423,41.9493,42.3761,54.6069,39.2710,47.8213,52.4661,306.9091,257.4366,42.6631,42.8287,0.0000,0.0000,42.4078,44.8960,53.0946,52.7314,60.3376,61.2363,7710.0000,0.0000,0.0000,
894,128,0.9317,44.8697,7.7036,2.1639,0.0000,16.7009,16.6436,16.8632,16.4064,15.7336,15.7685,17.5416,17.5465,30.0009,30.0785,17.0666,17.0469,0.0000,0.0000,16.3949,16.5988,19.3642,19.3859,18.9162,18.7646,2569.0000,0.0000,0.0000,
908,128,0.4714,24.6805,5.5723,2.0644,0.0000,11.4020,11.4666,11.5612,11.4443,10.2083,10.1096,11.6195,11.5907,14.4818,14.5337,11.6908,11.7747,0.0000,0.0000,11.3708,11.5437,12.1074,12.0361,12.3628,12.4916,1286.0000,0.0000,0.0000,
900,128,0.7163,34.3916,6.6163,2.1104,0.0000,14.3070,14.1577,14.4032,14.2937,13.1366,12.7327,14.6280,14.7143,22.2161,22.1658,14.3384,14.5944,0.0000,0.0000,14.1861,14.4202,15.7058,15.8059,15.9941,15.8458,2005.0000,0.0000,0.0000,
783,128,12.6331,211.6387,24.5869,2.0809,0.0000,83.3487,75.8605,78.0137,60.1018,42.0648,41.9120,50.5100,51.7056,296.8282,318.2831,44.1772,57.3161,0.0000,0.0000,42.8842,43.0097,78.4704,95.6957,79.3578,77.6794,7997.0000,0.0000,0.0000,
842,128,5.6469,141.3912,19.0850,1.7847,0.0000,33.8534,33.9046,34.7119,33.8335,34.2270,34.3975,39.9119,40.0690,183.2952,142.4413,35.1490,34.8282,0.0000,0.0000,34.3770,34.7328,43.6174,43.6792,47.8988,47.6616,7595.0000,0.0000,0.0000,
915,128,0.2247,14.7286,4.3373,1.9385,0.0000,8.6352,8.6871,8.7074,8.5916,7.0484,7.0991,8.7064,8.8264,9.4303,9.5173,8.7800,8.7953,0.0000,0.0000,8.5096,8.5191,9.1629,9.3802,9.5492,9.6578,671.0000,0.0000,0.0000,
845,128,5.0534,133.8669,17.9375,1.8330,0.0000,33.6412,34.9061,34.8722,34.4076,33.8090,33.6378,38.7880,38.9851,164.6431,152.5816,34.8800,35.0080,0.0000,0.0000,34.3101,34.1880,43.1949,43.6999,46.4927,45.5513,7297.0000,0.0000,0.0000,
851,128,5.7218,124.7889,17.0025,1.9939,0.0000,32.5633,32.7484,33.0255,32.8688,32.0304,60.3609,36.7573,37.3024,136.1846,126.8639,33.5358,33.5990,0.0000,0.0000,32.6542,32.6853,41.3694,41.7420,42.9419,42.7107,5992.0000,0.0000,0.0000,
843,128,5.8780,144.5106,19.3889,1.7958,0.0000,34.6641,34.4861,36.3705,36.5100,35.0872,35.2971,41.0024,40.8545,187.4983,156.7733,35.8095,36.0545,0.0000,0.0000,35.6748,35.5230,45.0672,44.9663,48.7574,48.7613,7663.0000,0.0000,0.0000,
870,128,4.5038,113.0569,15.0809,2.0707,0.0000,29.7892,29.5519,30.0237,29.5271,28.4636,27.4869,31.6473,31.5846,91.1511,91.7741,29.7794,29.5322,0.0000,0.0000,28.7203,29.2128,36.6559,36.0885,36.1914,36.6109,5176.0000,0.0000,0.0000,
868,128,4.1325,107.4506,14.5007,1.9578,0.0000,29.7300,42.9717,30.0828,30.1508,28.9671,29.3513,32.6264,32.0275,98.0190,98.7046,29.7843,29.6223,0.0000,0.0000,29.0347,29.5609,37.1408,36.3303,36.8943,36.5138,5625.0000,0.0000,0.0000,
822,128,13.6550,200.8079,25.5698,2.0224,0.0000,43.7530,44.2154,44.2447,42.8766,41.7496,41.9949,50.9994,51.2105,318.3432,200.5073,43.5067,43.5839,0.0000,0.0000,42.7356,43.0467,53.0209,53.1864,62.5974,61.4296,7909.0000,0.0000,0.0000,
904,128,0.8939,40.1316,7.5469,2.1802,0.0000,15.6797,15.8799,15.9691,15.9272,14.4952,14.4956,16.1005,16.3991,27.6098,27.4376,16.0939,15.8535,0.0000,0.0000,16.1513,16.0399,18.6818,19.2285,18.3737,18.2621,2424.0000,0.0000,0.0000,
931,128,0.3255,3.9332,2.0814,1.3725,0.0000,3.1812,4.0023,4.0413,3.9969,2.2626,2.2282,3.4942,3.9907,3.9503,3.9680,5.2272,5.0559,0.0000,0.0000,3.6694,3.9322,4.1747,3.3992,3.0468,3.8142,148.0000,0.0000,0.0000,
886,128,3.6553,96.9231,13.9375,2.0179,0.0000,29.0599,28.6561,28.2175,28.3879,27.0284,27.0948,30.7468,30.9128,90.2975,89.1637,29.1605,28.8934,0.0000,0.0000,28.5928,28.5801,36.9479,37.2061,36.1592,37.0056,5400.0000,0.0000,0.0000,
899,128,1.3081,53.3848,8.7384,2.0551,0.0000,18.5160,18.8857,18.8605,18.9919,17.8692,17.5337,19.2995,19.4663,43.5950,43.5347,19.2181,19.1304,0.0000,0.0000,18.4124,19.3926,23.1886,23.1680,22.9919,22.9139,3346.0000,0.0000,0.0000,
891,128,3.5454,78.1632,13.1459,2.0800,0.0000,25.2097,35.6635,52.3554,38.4062,23.9941,24.1173,27.1532,27.0832,70.3639,70.2980,25.5026,25.9111,0.0000,0.0000,25.1572,24.9995,31.9474,31.9854,31.8423,31.8821,4413.0000,0.0000,0.0000,
