,V,GraphT,DLoopT,BellmanT,FloydT,BestT,MinEdCT,MaxEdCT,MinEdWT,MaxEdWT,MiECnMaIn,MaECnMaIn,MiEdWeNeWe,MaEdWeNeWe,MinCoefT,MaxCoefT,MinEigT,MaxEigT,MinEcce,MaxEcce,MinKCore,MaxKCore,MinTria,MaxTria,MinTwoHop,MaxTwoHop,EdgeCnt,Perm,pSkip
44,256,9.9698,981.6352,116.4574,11.1204,0.0000,205.8338,200.2038,210.6055,230.4812,234.6246,217.9146,247.2424,237.4838,781.2761,815.4376,255.3870,227.3158,0.0000,0.0000,226.9132,214.1959,290.6049,180.6183,150.6657,149.8719,17685.0000,0.0000,0.0000,
27,256,11.2486,1001.2823,116.2890,11.2862,0.0000,210.0904,225.3567,244.7282,251.8009,280.7268,273.1660,267.6889,236.3609,786.5673,762.0777,203.5442,215.2144,0.0000,0.0000,202.7518,196.2130,259.3949,182.1052,149.3774,147.6343,17537.0000,0.0000,0.0000,
84,256,5.4990,426.0899,79.2506,11.7162,0.0000,121.0564,122.0565,123.2670,127.7714,121.4983,122.5307,133.6376,140.7587,357.3222,351.5188,126.3176,189.4624,0.0000,0.0000,85.2560,85.5205,112.1986,112.4233,98.6597,97.1050,11139.0000,0.0000,0.0000,
66,256,9.5543,918.9834,113.6404,11.4024,0.0000,231.8058,204.8968,197.7629,182.7524,170.2569,165.8885,183.9475,189.7063,642.4857,648.4272,171.5349,173.3649,0.0000,0.0000,232.3238,116.2157,166.3085,167.0716,139.5310,139.3308,16696.0000,0.0000,0.0000,
78,256,9.4473,814.0365,109.0324,11.4807,0.0000,158.8938,158.2030,157.1589,156.0760,154.9658,162.2632,169.6886,169.8961,578.0243,577.7044,158.9184,186.2556,0.0000,0.0000,114.1805,114.7749,160.6394,158.4996,134.7182,134.2741,15751.0000,0.0000,0.0000,
14,256,12.1373,1107.2246,117.0566,11.2420,0.0000,212.3238,216.0050,245.5443,273.7674,264.0860,267.8348,267.8511,251.3102,961.6160,985.1764,253.3736,253.7615,0.0000,0.0000,124.1474,124.6483,187.0674,186.0592,154.7977,154.9523,18603.0000,0.0000,0.0000,
88,256,6.9176,501.5944,91.6519,11.6133,0.0000,132.7241,134.2560,134.4009,138.8657,130.3441,129.7661,141.9050,141.2443,465.6388,257.1816,93.3710,93.0648,0.0000,0.0000,94.1771,92.6709,123.3756,124.7513,106.4192,106.3584,12448.0000,0.0000,0.0000,
24,256,12.8047,1177.3527,128.7132,11.2384,0.0000,230.6605,241.0899,276.0139,277.9507,282.9736,266.4744,273.8788,265.8693,982.3442,968.5192,286.3783,130.5543,0.0000,0.0000,128.8807,130.9535,198.4454,200.4538,162.6548,163.2282,19565.0000,0.0000,0.0000,
90,256,4.7024,407.6010,80.6697,11.6369,0.0000,112.3904,112.9003,114.7066,113.2616,110.4910,110.7100,117.6952,181.6713,215.6475,215.8465,88.0593,88.3721,0.0000,0.0000,88.4304,89.3527,115.5222,115.4118,100.1340,100.7364,11122.0000,0.0000,0.0000,
97,256,2.8956,282.9384,30.0043,11.9229,0.0000,62.5822,62.5866,63.0034,62.4967,60.1650,60.4675,64.0619,64.5176,112.4643,112.4458,63.4548,63.7463,0.0000,0.0000,63.1763,63.1515,71.8976,71.7442,139.7142,68.4028,6581.0000,0.0000,0.0000,
13,256,13.2951,1276.3659,122.3428,11.3620,0.0000,312.8927,333.4952,368.7728,345.2856,304.8518,279.0734,290.6960,319.8800,982.4017,868.2388,131.8142,131.2619,0.0000,0.0000,130.8106,129.5385,198.4131,199.1514,233.2615,162.1645,19457.0000,0.0000,0.0000,
101,256,1.0696,107.0358,23.9996,12.0728,0.0000,47.1479,47.4879,47.2162,47.1064,44.3015,43.7346,47.3418,47.7655,59.0766,59.3122,117.8021,44.5847,0.0000,0.0000,44.0164,44.0372,45.9106,46.0618,46.1285,46.4287,3123.0000,0.0000,0.0000,
62,256,14.5393,1293.9587,126.4048,11.5892,0.0000,373.9839,334.4290,298.1898,282.2585,307.1309,268.2201,273.9264,257.0116,986.0979,469.1676,127.1051,129.3747,0.0000,0.0000,128.1535,128.7394,194.2721,260.7602,159.3143,156.0419,18606.0000,0.0000,0.0000,
34,256,15.4300,1396.0494,129.1075,11.3829,0.0000,355.2766,381.3132,389.9919,354.9994,328.2202,315.2666,358.2316,331.8871,1080.6470,658.9796,138.2275,138.0489,0.0000,0.0000,136.6220,136.5145,210.9833,277.6289,170.0367,170.8592,20312.0000,0.0000,0.0000,
16,256,15.4944,1443.1089,139.0570,11.1532,0.0000,328.1664,357.0710,352.5847,345.4392,327.9996,327.8874,362.1796,396.0362,1242.0082,546.0593,137.9123,139.8068,0.0000,0.0000,138.5516,139.0738,302.8039,217.4495,177.7012,177.4112,21218.0000,0.0000,0.0000,
40,256,14.1959,1478.0554,146.3371,11.4523,0.0000,356.5483,389.9574,370.5152,345.1701,327.9362,329.2307,361.9363,329.1966,1179.4977,551.0967,140.5537,142.5118,0.0000,0.0000,141.4639,141.4551,292.6314,221.7123,179.6675,179.7929,21059.0000,0.0000,0.0000,
76,256,14.1330,1162.4877,120.4193,11.2888,0.0000,230.2531,239.5838,241.4748,267.5674,283.6155,307.4191,296.7082,288.4239,666.2439,454.4397,125.7570,126.9602,0.0000,0.0000,125.2731,195.8372,182.2619,182.8588,152.8839,153.6606,18433.0000,0.0000,0.0000,
23,256,16.1386,1491.8111,145.4302,11.3454,0.0000,358.0077,386.9014,369.9766,344.4232,317.3609,316.7804,350.5762,331.9495,1200.4541,568.0442,142.8590,142.6062,0.0000,0.0000,141.2836,142.3238,298.6502,227.6607,182.0100,182.0547,21481.0000,0.0000,0.0000,
93,256,6.8395,506.0952,94.4033,11.4927,0.0000,188.8463,94.9157,94.7295,94.4198,92.7033,94.6591,99.6036,99.7359,279.8782,350.4276,95.5042,95.8716,0.0000,0.0000,95.5589,95.3952,127.1934,126.5008,110.6285,110.8132,12923.0000,0.0000,0.0000,
6,256,15.8404,1504.8080,134.9433,11.1963,0.0000,402.8915,429.1149,427.1756,410.1301,405.0006,422.5791,483.1806,468.3903,874.8006,561.7077,140.8673,140.2558,0.0000,0.0000,209.8408,137.9867,217.4916,212.8215,178.3535,178.7744,21185.0000,0.0000,0.0000,
91,256,9.4850,665.2939,104.1738,11.3773,0.0000,224.1658,103.0608,102.8732,102.5548,100.7753,101.4506,107.7270,108.8181,326.5391,396.5551,103.5257,103.2252,0.0000,0.0000,101.4006,102.9962,140.9591,138.4792,119.4411,119.2849,14197.0000,0.0000,0.0000,
70,256,17.0888,1476.6904,136.0218,11.2830,0.0000,256.5708,251.7822,272.3084,248.9329,239.7245,231.3123,272.9470,273.5000,788.4532,577.1670,142.3502,141.1967,0.0000,0.0000,216.0262,144.9551,226.9401,227.9329,182.6542,182.2675,21430.0000,0.0000,0.0000,
36,256,18.0950,1636.9324,153.8376,11.1279,0.0000,398.0005,423.5980,387.5116,370.7756,355.7131,359.7010,380.7884,376.6239,1039.4374,635.3911,151.0898,152.2938,0.0000,0.0000,225.3508,154.6345,245.0301,245.7303,197.0227,196.2086,23365.0000,0.0000,0.0000,
3,256,18.1129,1669.5711,151.7264,11.3985,0.0000,440.1391,448.7496,423.9129,406.3526,410.8682,392.7162,401.1555,414.8143,868.5903,604.3279,147.5006,220.0437,0.0000,0.0000,150.4536,150.5662,234.5630,232.8248,187.2427,187.2749,22466.0000,0.0000,0.0000,
107,256,2.0695,251.9630,29.0974,11.7658,0.0000,58.5079,58.4159,58.7010,58.1283,55.7516,55.4196,60.3886,59.5393,94.6571,95.5997,59.6493,59.6152,0.0000,0.0000,58.8546,58.9749,66.3037,65.8534,63.7616,63.6863,5790.0000,0.0000,0.0000,
94,256,8.1254,711.0193,46.1661,11.3932,0.0000,101.6799,101.1883,102.0365,104.4562,100.6972,101.1824,109.8763,109.3988,331.2424,393.6356,103.7809,105.2797,0.0000,0.0000,104.1542,104.7602,143.8908,142.4180,122.3053,122.5466,14319.0000,0.0000,0.0000,
89,256,12.7357,968.0752,117.9098,11.4684,0.0000,232.6590,271.7639,112.7675,112.0578,110.9043,111.5408,119.9922,121.3636,376.0521,452.9995,111.2763,111.3308,0.0000,0.0000,110.1624,110.7907,155.8338,156.3361,133.3541,133.7553,15830.0000,0.0000,0.0000,
105,256,2.8940,245.9851,50.2555,11.9651,0.0000,138.8006,67.9564,68.6957,67.9939,65.5683,65.8864,69.6942,69.3930,130.6836,129.8973,68.8156,68.5468,0.0000,0.0000,68.0379,67.9729,79.4343,79.2036,140.3676,73.1240,7464.0000,0.0000,0.0000,
19,256,18.0209,1660.6482,153.5991,11.2917,0.0000,455.9602,464.2386,452.8095,443.8693,451.6914,478.9298,513.0653,543.9309,593.7787,600.9652,217.3057,147.1845,0.0000,0.0000,146.4294,143.4925,228.0025,242.0261,187.7327,252.0731,22018.0000,0.0000,0.0000,
120,256,0.4015,30.9039,13.1292,10.4990,0.0000,20.9158,21.7570,21.4735,21.5229,16.8196,17.1542,20.8937,22.0465,21.9430,22.0832,87.3054,21.5882,0.0000,0.0000,20.5396,20.9110,20.8180,21.0750,19.9736,21.1961,622.0000,0.0000,0.0000,
110,256,1.6036,159.7719,30.5199,11.8723,0.0000,59.7354,61.2358,60.8863,61.3408,57.9942,58.5631,62.5433,62.8474,91.3118,91.4106,62.2830,62.8200,0.0000,0.0000,61.6531,63.9016,128.6695,58.5528,57.1041,57.1116,4891.0000,0.0000,0.0000,
61,256,18.2526,1575.7019,150.2173,11.1569,0.0000,313.9935,307.2002,295.7678,307.4765,321.1757,341.6791,375.4371,374.4471,909.1537,725.5770,223.4783,152.4095,0.0000,0.0000,155.0961,152.4311,249.2926,246.4986,265.9891,195.9063,23313.0000,0.0000,0.0000,
104,256,3.7278,330.5443,68.9712,11.6497,0.0000,167.7223,78.9117,79.3723,78.8602,76.1652,77.4491,81.3482,81.5094,176.4375,176.0275,79.6876,78.9320,0.0000,0.0000,79.1882,78.5075,164.9181,98.2320,87.8339,88.5780,9663.0000,0.0000,0.0000,
11,256,20.6652,1819.3930,166.7382,11.4408,0.0000,497.5271,478.6178,453.3565,456.6460,436.3839,429.1686,480.8654,439.8333,661.3544,735.1884,155.8050,156.1242,0.0000,0.0000,150.5033,150.9890,253.5480,249.6314,264.3920,198.5556,23629.0000,0.0000,0.0000,
38,256,20.3954,1830.6788,168.8365,11.3411,0.0000,494.1755,475.7413,450.4778,453.7349,434.4142,421.4456,475.0701,448.4362,670.1732,736.2824,153.0389,151.9692,0.0000,0.0000,152.6375,154.0652,255.9099,264.6634,263.6128,199.6800,23701.0000,0.0000,0.0000,
125,256,0.3657,37.7793,13.6579,76.2704,0.0000,22.4197,22.8772,22.8333,22.3978,18.5941,19.1500,22.4410,22.9541,23.4341,23.2438,22.9323,23.4255,0.0000,0.0000,22.7833,23.0409,23.0513,23.4599,22.8784,23.2454,742.0000,0.0000,0.0000,
108,256,3.5156,342.4383,35.5401,11.8255,0.0000,75.4292,76.3963,77.9802,75.7399,74.6303,74.9192,79.4358,79.5607,165.6674,165.0763,78.0963,142.6389,0.0000,0.0000,75.4485,75.5962,93.7268,94.3892,85.1369,84.9576,9147.0000,0.0000,0.0000,
79,256,18.0578,1624.4693,141.6384,11.2474,0.0000,384.6978,407.2609,381.5306,371.5181,265.6788,140.2690,156.0123,159.4054,602.8590,660.5587,143.3472,144.2861,0.0000,0.0000,143.1561,142.5106,290.6393,225.1117,183.5901,185.2864,22022.0000,0.0000,0.0000,
49,256,26.4232,1882.7930,177.0616,11.3265,0.0000,513.3515,487.2671,480.0590,486.2819,458.0577,444.8242,486.5432,315.2968,821.0046,884.8253,164.8465,163.7537,0.0000,0.0000,160.8775,160.3254,346.2152,281.0477,223.0058,228.6523,25659.0000,0.0000,0.0000,
135,256,0.4647,43.2222,15.3430,11.0000,0.0000,26.2042,26.2032,26.2061,25.9373,22.0214,22.0627,26.2398,26.2855,27.1129,27.3489,26.1975,26.5134,0.0000,0.0000,25.9343,26.4104,26.2693,26.4055,26.1660,26.7603,923.0000,0.0000,0.0000,
83,256,22.7433,1821.3099,150.7795,11.4992,0.0000,487.6808,535.2209,141.5338,140.6894,139.3285,142.2909,157.5445,160.1159,662.8777,597.0415,147.1304,146.7417,0.0000,0.0000,147.7098,209.2284,225.5772,232.5744,188.8056,190.1455,22231.0000,0.0000,0.0000,
31,256,27.1707,1777.7546,194.7781,11.0596,0.0000,432.6296,438.0441,419.9423,418.0824,428.0611,449.5122,496.6895,545.8968,914.2174,987.4046,180.0895,180.9948,0.0000,0.0000,180.5001,247.1280,296.1955,313.8068,250.0669,249.7542,28011.0000,0.0000,0.0000,
113,256,3.3106,273.4094,57.7146,11.6253,0.0000,91.0782,91.7662,92.3423,90.6439,151.4757,68.9354,72.4529,73.3275,145.1564,145.5760,72.9303,73.3344,0.0000,0.0000,72.1347,71.7850,85.0997,86.8671,79.6977,79.2419,8246.0000,0.0000,0.0000,
118,256,2.4846,339.2226,47.5128,11.7464,0.0000,75.4365,78.2497,130.2328,64.1817,60.8528,61.3314,64.6682,65.9996,118.6614,118.4720,65.3304,65.2352,0.0000,0.0000,64.5154,64.7068,74.0599,75.4454,70.6357,70.4837,6906.0000,0.0000,0.0000,
5,256,30.5936,2071.6595,206.6231,11.3459,0.0000,574.5904,547.6340,541.8231,534.9373,531.0036,591.0611,184.4171,185.4490,847.2043,938.6501,164.5534,166.4024,0.0000,0.0000,232.3210,166.6770,281.8919,294.2495,226.6263,229.0268,26344.0000,0.0000,0.0000,
20,256,31.3460,2167.6241,265.8404,11.5856,0.0000,590.1008,572.0002,574.1799,559.2008,556.7350,400.2762,184.7838,185.9535,941.8349,869.1088,174.0513,239.7369,0.0000,0.0000,163.9225,166.4366,293.8795,285.3230,228.3469,230.0336,26568.0000,0.0000,0.0000,
123,256,2.5080,270.1402,30.6785,11.6295,0.0000,64.8689,65.5903,66.0209,66.7704,64.1306,63.5248,67.0290,67.0758,117.9463,117.2621,66.1250,68.1209,0.0000,0.0000,67.2392,67.1212,76.3398,77.1460,72.0223,72.3268,6706.0000,0.0000,0.0000,
124,256,2.7257,259.0882,30.3742,12.0501,0.0000,64.2087,64.6402,65.2292,66.1803,63.2999,62.2838,65.4413,66.3855,114.0420,113.5916,66.3002,66.8123,0.0000,0.0000,65.8276,65.7368,74.9020,74.9839,71.5032,71.5984,6527.0000,0.0000,0.0000,
33,256,32.2705,1991.6223,198.7100,11.1773,0.0000,531.8586,525.4023,517.4947,540.6700,541.7267,536.4261,355.9950,199.7651,1017.8340,965.4505,187.2696,253.7093,0.0000,0.0000,182.9040,186.7891,318.9195,338.4403,267.7480,269.9171,28612.0000,0.0000,0.0000,
