,V,GraphT,DLoopT,BellmanT,FloydT,BestT,MinEdCT,MaxEdCT,MinEdWT,MaxEdWT,MiECnMaIn,MaECnMaIn,MiEdWeNeWe,MaEdWeNeWe,MinCoefT,MaxCoefT,MinEigT,MaxEigT,MinEcce,MaxEcce,MinKCore,MaxKCore,MinTria,MaxTria,MinTwoHop,MaxTwoHop,EdgeCnt,Perm,pSkip
9,256,14.9437,38.6025,10.0488,8.9727,0.0000,18.1260,19.8658,19.8174,19.8570,13.9652,14.0532,18.2447,19.8935,20.1476,20.1424,19.5910,20.2331,0.0000,0.0000,19.2409,19.8195,19.0582,19.9077,18.9900,19.9722,492.0000,0.0000,0.0000,
49,256,11.6778,34.2113,10.6808,9.1403,0.0000,18.6286,20.5697,20.5766,20.6220,14.2806,14.9281,18.8050,20.7160,21.0268,20.9408,19.4135,20.8386,0.0000,0.0000,19.9731,20.5341,19.3453,20.7725,19.6144,20.8177,533.0000,0.0000,0.0000,
30,256,14.2258,39.7079,10.1080,9.0057,0.0000,18.1165,20.5076,20.4910,20.5091,13.5986,14.1077,18.0916,20.5807,20.8998,20.8768,19.3888,20.8574,0.0000,0.0000,19.0777,20.4467,18.9752,20.6425,18.9420,20.6821,520.0000,0.0000,0.0000,
39,256,13.7082,39.2172,10.7272,9.1047,0.0000,17.4673,20.8056,20.8168,20.8398,13.9097,13.8113,18.3818,20.9211,21.1902,21.1711,18.8664,20.9684,0.0000,0.0000,19.4134,20.8144,19.0778,20.9802,17.6230,21.0360,536.0000,0.0000,0.0000,
48,256,11.9515,43.0086,10.6767,9.0928,0.0000,17.9410,20.5072,20.4998,20.5169,14.0216,14.1720,18.3737,20.6350,20.9518,20.9022,19.0255,20.7949,0.0000,0.0000,19.5706,20.4925,19.1110,20.6103,19.2243,20.7109,541.0000,0.0000,0.0000,
54,256,12.7094,40.9025,9.6409,8.9891,0.0000,17.9689,20.5061,20.5180,20.5816,14.6157,14.6398,18.6768,20.6227,20.9907,20.9091,19.3650,20.8440,0.0000,0.0000,19.8753,20.4725,19.4895,20.6904,18.7574,20.7548,537.0000,0.0000,0.0000,
15,256,13.7767,36.0393,10.7788,9.2297,0.0000,18.2909,21.0378,21.0456,21.0250,14.6371,14.3240,18.4783,21.1609,21.4658,21.4021,19.7923,21.2498,0.0000,0.0000,20.4149,21.0527,19.8041,21.0818,18.7176,27.7589,567.0000,0.0000,0.0000,
22,256,13.1251,41.3161,10.2542,8.9643,0.0000,18.5338,20.8855,20.8753,20.8850,14.5577,14.6696,18.3055,20.9528,21.3105,21.3406,19.7352,21.1800,0.0000,0.0000,18.9028,20.8679,19.4396,21.0348,19.0657,27.5714,552.0000,0.0000,0.0000,
37,256,12.5516,38.9593,10.1775,8.9931,0.0000,19.2976,21.1502,21.1269,21.1921,15.1093,14.9937,18.9113,21.2566,21.6010,21.6314,19.9953,21.4583,0.0000,0.0000,19.8439,21.1605,19.5775,21.1903,18.9465,27.8464,557.0000,0.0000,0.0000,
53,256,9.9482,45.8264,10.1116,8.9962,0.0000,19.2518,20.9047,20.8186,20.8981,14.0117,14.0108,19.5314,20.9465,21.2836,21.2740,19.5499,21.1431,0.0000,0.0000,20.3325,20.8858,19.3413,21.0660,19.4657,27.5478,554.0000,0.0000,0.0000,
33,256,12.4873,45.7557,10.9729,9.0787,0.0000,18.5519,20.9986,20.9576,21.0555,13.9245,14.1967,19.3239,21.0967,21.3391,21.3944,20.4288,21.2777,0.0000,0.0000,20.2205,21.0502,19.8355,21.1939,18.9093,27.6966,567.0000,0.0000,0.0000,
1,256,1.1291,43.4631,10.6741,9.1079,0.0000,20.5052,21.8830,21.9262,21.8521,15.7450,15.8567,20.7340,21.9976,22.4612,22.4811,20.6287,22.1551,0.0000,0.0000,20.1550,21.9300,20.2640,22.0815,20.2806,28.6378,614.0000,0.0000,0.0000,
19,256,13.5383,43.0065,11.4152,9.3029,0.0000,18.2547,21.7697,21.7284,21.7980,15.1537,15.2523,18.6667,21.9032,22.3240,22.1269,20.5308,22.1040,0.0000,0.0000,21.6774,21.7900,19.9866,21.9591,19.5916,28.4727,578.0000,0.0000,0.0000,
31,256,14.3371,46.1708,9.7947,9.0182,0.0000,19.4315,21.6226,21.5917,21.6762,15.1047,15.0492,19.7268,21.6701,22.0963,22.1281,20.8243,21.8822,0.0000,0.0000,20.4747,21.6447,20.6069,21.7783,26.6295,21.9059,566.0000,0.0000,0.0000,
41,256,13.8711,46.1591,10.5715,9.0626,0.0000,18.7362,21.6657,21.5920,21.7081,14.9728,15.0365,19.7025,21.7071,22.0960,21.9443,20.4419,21.9300,0.0000,0.0000,20.9848,21.6300,20.7486,21.8325,26.6388,21.8946,585.0000,0.0000,0.0000,
4,256,14.7408,52.7114,11.6919,9.1170,0.0000,20.4890,21.7887,21.7481,21.9143,14.6152,14.8475,21.2436,21.8252,22.4138,22.3409,20.7286,22.0660,0.0000,0.0000,21.2642,21.7363,20.0719,22.0695,26.8548,21.9770,620.0000,0.0000,0.0000,
57,256,0.5379,18.4765,7.7546,8.7851,0.0000,11.8687,15.0586,15.0116,15.0459,9.4586,9.5225,13.4738,21.5909,14.5315,15.1270,15.6260,16.2014,0.0000,0.0000,14.4929,14.9512,14.5820,15.0053,13.6861,14.9968,327.0000,0.0000,0.0000,
60,256,0.5560,17.4921,8.6656,8.8853,0.0000,13.5335,15.5052,15.4473,15.4587,9.8873,10.2398,20.7007,15.5521,14.9590,15.5531,15.4380,319.9630,0.0000,0.0000,15.0600,15.3485,14.8862,15.4005,14.0998,15.4194,334.0000,0.0000,0.0000,
59,256,0.5027,20.1849,8.3345,8.9282,0.0000,12.4027,15.6141,15.5595,15.5922,10.2007,10.3278,20.1490,15.6764,15.7557,15.7630,15.6365,320.1562,0.0000,0.0000,15.0762,15.2562,15.0652,15.3268,13.6768,15.3156,336.0000,0.0000,0.0000,
61,256,0.4852,19.2362,8.4239,8.9926,0.0000,12.9378,15.3997,15.3198,15.3908,9.6525,9.7763,20.6280,15.4772,15.4935,15.4821,16.0705,320.6202,0.0000,0.0000,14.9480,15.2797,15.0285,15.3217,14.3017,15.3157,332.0000,0.0000,0.0000,
73,256,1.4016,20.9032,7.7063,8.8066,0.0000,12.3935,14.8697,14.8228,14.8931,9.7076,16.2344,13.4966,14.8917,15.0010,14.9419,318.9761,15.5588,0.0000,0.0000,14.4591,14.7559,14.4815,14.7231,13.4448,14.7627,324.0000,0.0000,0.0000,
25,256,13.9819,57.5398,9.2063,21.9038,0.0000,42.0917,31.1878,31.0947,31.1860,25.6535,25.7300,29.8290,44.2950,31.4259,48.3966,43.9060,322.3767,0.0000,0.0000,17.7189,17.9150,17.3498,17.9484,16.8653,17.9474,428.0000,0.0000,0.0000,
68,256,0.5533,19.2874,8.6845,8.8065,0.0000,12.9126,15.7214,15.7253,15.7153,10.5264,17.0501,14.2169,15.8034,14.7261,15.8933,319.7904,16.7824,0.0000,0.0000,15.3373,15.6074,14.4751,15.6554,14.8780,15.6062,345.0000,0.0000,0.0000,
24,256,24.5656,64.5178,23.7168,22.1504,0.0000,32.0327,47.4206,47.4405,34.2601,41.2030,28.2639,31.9862,40.7389,21.5449,21.4942,19.8981,325.4752,0.0000,0.0000,19.9605,20.7950,19.1319,20.9392,19.0133,20.9251,558.0000,0.0000,0.0000,
78,256,0.5408,18.6806,8.2777,8.8555,0.0000,11.4964,21.1932,14.8083,14.7925,9.7148,9.7545,13.3505,319.3433,13.7148,14.7587,14.6821,15.3684,0.0000,0.0000,14.3919,14.6628,14.3817,14.6721,13.4855,14.6908,324.0000,0.0000,0.0000,
66,256,0.5478,30.5947,8.7770,8.8771,0.0000,15.0488,16.9675,16.9091,23.3457,11.1416,11.3325,15.9179,17.0402,17.2511,321.2266,16.2121,17.0957,0.0000,0.0000,15.5808,16.7264,16.2673,16.8177,15.3333,16.8159,380.0000,0.0000,0.0000,
64,256,1.3320,25.5020,9.6991,8.8787,0.0000,15.4907,17.5223,17.5208,17.5452,18.6147,12.2162,16.1863,17.5486,17.7901,321.6412,17.0649,17.6366,0.0000,0.0000,16.4077,17.3177,16.6161,17.3439,16.3594,17.3463,413.0000,0.0000,0.0000,
77,256,0.6188,18.5725,8.5459,8.8845,0.0000,13.0908,21.6258,15.1718,15.1040,9.8025,9.8978,13.8532,319.5611,15.1292,15.1024,15.6140,16.1763,0.0000,0.0000,14.6329,15.0168,14.8956,15.0327,13.4794,15.0376,320.0000,0.0000,0.0000,
65,256,1.2780,34.3487,9.2194,8.8996,0.0000,13.2748,17.4887,17.4832,24.0040,12.0141,11.9590,15.2467,17.5988,322.1787,17.6011,16.3331,17.9115,0.0000,0.0000,15.4688,17.3008,16.5591,17.3355,15.0530,17.3754,410.0000,0.0000,0.0000,
63,256,1.1894,25.8268,9.9792,9.0874,0.0000,15.4894,17.8077,17.7843,24.3027,12.1024,12.1534,15.7841,17.7758,322.3826,17.8198,16.7727,17.9855,0.0000,0.0000,17.3309,17.5915,17.0238,17.6508,15.9886,17.6646,426.0000,0.0000,0.0000,
76,256,0.6182,25.9024,7.6860,8.7616,0.0000,12.3573,21.9839,15.4339,15.4979,9.5788,9.6851,13.6902,319.8808,15.4090,15.4533,15.2397,15.8240,0.0000,0.0000,14.7391,15.3184,14.7813,15.3567,13.9268,15.2990,328.0000,0.0000,0.0000,
58,256,0.6523,29.0508,9.1011,8.9445,0.0000,16.2416,18.9213,18.9173,19.0093,19.1564,12.7712,16.8875,19.0636,323.2350,19.1046,17.3962,19.0301,0.0000,0.0000,18.3003,18.7135,17.3664,18.7040,16.4174,18.7788,480.0000,0.0000,0.0000,
90,256,0.7619,17.1167,8.0740,15.3131,0.0000,11.8561,14.8081,14.8025,14.8621,313.5046,9.5034,13.0051,14.7277,14.8221,15.0936,14.9349,15.4704,0.0000,0.0000,14.4469,14.6608,14.3553,14.7169,13.3685,14.6986,324.0000,0.0000,0.0000,
72,256,1.4338,32.9414,9.6998,9.1405,0.0000,16.5401,19.1030,25.5503,19.1629,13.0720,13.3313,17.4990,323.3686,19.2806,19.1184,17.9826,19.1553,0.0000,0.0000,18.4001,18.8464,17.8203,18.8777,17.3218,18.9326,486.0000,0.0000,0.0000,
84,256,0.5205,21.9206,14.2078,8.7706,0.0000,13.2745,15.6487,15.5623,15.6823,314.5508,10.1328,13.8488,15.5076,15.6456,15.5887,15.1592,15.9109,0.0000,0.0000,15.1765,15.3938,15.1621,15.4566,14.4904,15.4367,331.0000,0.0000,0.0000,
69,256,0.6356,31.5198,9.8297,9.0649,0.0000,17.5303,19.5210,19.4873,25.9820,13.5012,13.8438,18.1412,323.7933,19.5827,19.4704,18.7370,19.5268,0.0000,0.0000,19.0648,19.1895,18.4571,19.3260,17.4155,19.2668,496.0000,0.0000,0.0000,
81,256,0.6497,23.4253,8.4826,8.9837,0.0000,20.0724,16.9193,16.8432,16.9258,11.3410,315.7853,14.7968,16.8169,17.0062,16.9332,16.3135,17.1105,0.0000,0.0000,16.2167,16.6755,16.2198,16.7047,15.0208,16.7264,395.0000,0.0000,0.0000,
87,256,0.4307,19.6613,7.8830,15.3070,0.0000,13.1234,15.3011,15.2479,15.3304,313.7998,9.5171,14.3604,15.2374,15.3295,15.1971,18.3120,18.9399,0.0000,0.0000,14.9276,15.1187,14.9847,15.2065,13.6694,15.1532,329.0000,0.0000,0.0000,
92,256,0.5351,23.4647,7.8358,8.8667,0.0000,11.7695,15.1225,15.1135,319.5079,10.2237,10.3343,12.9506,15.0681,15.1618,15.0174,15.0772,15.8181,0.0000,0.0000,14.7926,14.9627,14.8936,15.0276,12.7572,15.0277,329.0000,0.0000,0.0000,
62,256,0.6475,39.8767,10.5995,9.0357,0.0000,18.5331,20.6957,27.0919,20.7169,13.3000,13.4196,19.0296,324.6182,20.8004,20.7188,19.5538,20.6359,0.0000,0.0000,19.4792,20.3161,18.8163,20.4969,19.0376,20.5057,536.0000,0.0000,0.0000,
98,256,1.2965,16.0572,7.8199,8.8555,0.0000,12.3276,15.0532,319.1551,14.8902,9.6039,9.7461,13.5882,14.9445,14.9441,14.9469,16.0347,16.3985,0.0000,0.0000,14.7501,14.8290,14.6160,14.8612,13.3545,14.8583,325.0000,0.0000,0.0000,
70,256,1.6413,35.1905,9.9882,9.4546,0.0000,18.7926,20.8749,27.3712,20.8634,14.7387,14.3122,323.4492,19.6380,19.9033,19.8335,18.5724,19.7351,0.0000,0.0000,19.2415,19.4199,18.3831,19.5622,17.7257,19.6196,500.0000,0.0000,0.0000,
67,256,0.8339,37.1959,10.4969,9.1311,0.0000,19.3050,20.7185,27.1662,20.7172,14.7325,14.6998,18.7151,324.9040,20.9154,20.8835,19.5883,20.5683,0.0000,0.0000,19.9533,20.3072,19.2401,20.4458,18.6746,20.4981,564.0000,0.0000,0.0000,
102,256,0.5677,19.3674,8.7663,8.8574,0.0000,12.5881,15.3906,319.4298,15.2412,9.8196,9.8583,13.2918,15.2663,15.3059,15.2276,15.3835,16.2193,0.0000,0.0000,14.6178,15.2083,14.9862,15.2081,13.9481,15.2276,327.0000,0.0000,0.0000,
75,256,0.9045,33.2331,10.0219,9.0573,0.0000,16.8458,26.3021,19.8082,19.8127,13.2717,317.8216,16.8100,19.6250,20.0312,19.9449,18.8295,19.7821,0.0000,0.0000,17.5120,19.4656,17.9280,19.5310,17.3481,19.6321,514.0000,0.0000,0.0000,
97,256,1.3370,25.0219,7.9921,8.7644,0.0000,13.5935,15.5477,319.6904,15.4570,10.2718,10.3711,14.1385,15.4633,14.3282,15.4597,15.4472,15.9170,0.0000,0.0000,15.1444,15.3637,14.8446,15.4008,13.8665,15.4042,333.0000,0.0000,0.0000,
106,256,0.5508,18.5750,8.8874,8.8576,0.0000,11.6782,319.0199,14.9155,14.8921,9.3144,9.4069,12.6732,14.9171,15.0374,14.9128,16.6898,17.1418,0.0000,0.0000,14.1986,14.8641,14.8572,14.8504,12.9453,14.8737,316.0000,0.0000,0.0000,
86,256,0.4220,25.9525,9.1915,15.3539,0.0000,14.4813,17.3033,17.2182,321.5854,11.9699,11.8841,15.9397,17.2367,17.3451,17.3118,16.9168,17.5118,0.0000,0.0000,16.2298,17.1105,16.4381,17.0725,16.1448,17.1701,398.0000,0.0000,0.0000,
91,256,0.6541,33.8877,9.5459,9.0231,0.0000,13.9736,17.2475,321.3478,17.0472,10.8860,11.0148,14.4937,16.9717,17.2227,17.0828,16.4804,18.0066,0.0000,0.0000,16.8489,16.9596,16.2578,17.0088,15.2287,17.0725,394.0000,0.0000,0.0000,
108,256,0.4609,18.9070,8.4231,8.8444,0.0000,316.8041,15.1256,15.0926,15.0977,9.3207,9.1147,13.7190,15.1859,14.0648,15.1308,15.1348,15.7819,0.0000,0.0000,14.7642,15.0252,14.6284,15.0580,13.2857,15.0941,326.0000,0.0000,0.0000,
93,256,0.5340,32.1735,9.2910,8.8687,0.0000,14.6405,17.0356,321.2261,16.8474,11.1126,11.2044,15.0441,16.8979,17.0944,16.9459,16.4072,17.1460,0.0000,0.0000,16.5519,16.7752,16.0444,16.8512,15.6836,16.8472,399.0000,0.0000,0.0000,
74,256,0.8384,43.9496,10.9137,9.1006,0.0000,19.1066,28.4108,21.9967,22.0444,16.0907,320.4121,19.5128,21.7403,22.6342,22.0820,20.5530,21.8593,0.0000,0.0000,20.7072,21.6099,19.7323,21.9615,19.3446,21.7706,609.0000,0.0000,0.0000,
89,256,0.8776,35.9953,9.8950,9.2804,0.0000,15.4207,18.3005,322.5733,18.1067,12.2632,12.3536,15.3616,18.1433,18.3347,18.1003,16.9976,18.2709,0.0000,0.0000,17.7760,17.9769,17.3510,18.1039,16.4264,18.1098,444.0000,0.0000,0.0000,
109,256,0.5998,26.5520,8.6841,8.8642,0.0000,316.5117,15.2097,15.2148,15.2032,9.2793,9.3734,13.7127,15.2587,15.2787,15.2380,15.4471,16.1896,0.0000,0.0000,14.8641,15.1496,15.0462,15.2084,13.7522,15.2246,328.0000,0.0000,0.0000,
94,256,0.6453,40.8583,8.4158,8.8358,0.0000,14.5311,321.6260,17.3107,17.3688,11.8934,12.0065,15.2938,17.3925,17.4971,17.4852,16.7713,17.6093,0.0000,0.0000,17.0392,17.2623,16.1520,17.2472,15.9516,17.3357,418.0000,0.0000,0.0000,
