,V,GraphT,DLoopT,BellmanT,FloydT,BestT,MinEdCT,MaxEdCT,MinEdWT,MaxEdWT,MiECnMaIn,MaECnMaIn,MiEdWeNeWe,MaEdWeNeWe,MinCoefT,MaxCoefT,MinEigT,MaxEigT,MinEcce,MaxEcce,MinKCore,MaxKCore,MinTria,MaxTria,MinTwoHop,MaxTwoHop,EdgeCnt,Perm,pSkip
605,64,0.0390,0.9618,0.5231,0.1751,0.0000,0.8907,1.1009,1.0940,1.0405,3.7530,3.6158,0.7289,0.8351,0.7771,0.8615,0.9448,1.0155,0.0000,0.0000,0.7357,0.7837,1.6045,2.3932,0.7097,0.8099,80.0000,0.0000,0.0000,
603,64,0.0583,1.6774,0.5423,0.2006,0.0000,1.0730,1.3345,1.3404,1.3193,3.2496,4.3955,1.0349,1.1783,1.2331,1.2281,1.0178,1.1808,0.0000,0.0000,1.0703,1.1533,1.1899,1.9741,1.0097,1.1905,152.0000,0.0000,0.0000,
604,64,0.0520,2.0820,0.5702,0.1945,0.0000,1.0442,1.3211,1.3212,1.2941,3.1255,2.3064,1.0119,1.1949,1.2071,1.2082,0.9461,1.1720,0.0000,0.0000,1.0079,1.1208,1.1087,1.6131,0.9254,1.1844,146.0000,0.0000,0.0000,
584,64,0.0401,0.9140,0.3891,0.1745,0.0000,0.7738,13.5106,0.8146,0.8216,2.5196,5.6482,0.9397,0.9884,0.8976,13.8548,0.9295,0.9644,0.0000,0.0000,0.7493,0.8018,1.0023,0.9549,0.7189,0.8166,83.0000,0.0000,0.0000,
610,64,0.0545,1.7808,0.5139,0.1778,0.0000,1.0180,1.1290,1.1614,1.1386,2.5763,2.6410,0.9759,1.0493,1.0669,1.0611,0.9317,1.0541,0.0000,0.0000,0.9267,1.0482,1.2145,1.4952,0.8895,1.0604,124.0000,0.0000,0.0000,
606,64,0.0486,1.6017,0.5910,0.1822,0.0000,1.1856,1.1746,1.2253,1.1285,4.8026,3.2777,0.9315,1.0512,0.9879,0.9608,0.9633,1.0332,0.0000,0.0000,0.8646,0.9816,1.3154,1.6331,0.9458,1.0311,103.0000,0.0000,0.0000,
577,64,0.0454,1.2911,0.4194,0.1817,0.0000,0.6854,0.9572,1.0046,1.0328,4.2169,18.4509,0.9689,1.0766,0.9297,0.9600,0.9171,1.0456,0.0000,0.0000,0.7271,0.8900,14.2344,1.6700,0.8456,0.8992,99.0000,0.0000,0.0000,
613,64,0.0544,1.1429,0.4398,0.1816,0.0000,0.8236,0.9791,1.0007,0.9146,1.6669,2.6692,0.8391,0.9231,0.9472,0.9624,0.8761,0.9687,0.0000,0.0000,0.8847,0.9212,1.2195,1.5073,0.8396,0.9254,105.0000,0.0000,0.0000,
607,64,0.0431,1.2109,0.5858,0.1792,0.0000,1.1016,1.1107,1.1900,1.1315,5.5318,4.2400,0.8951,0.9794,0.9461,0.9290,0.9369,0.9981,0.0000,0.0000,0.8403,0.8817,1.3803,2.2927,0.8069,0.9604,100.0000,0.0000,0.0000,
609,64,0.0468,1.2163,0.5727,0.1900,0.0000,0.9461,1.2133,1.1697,1.1287,4.6228,4.2823,0.8741,0.9626,0.9629,0.9704,0.8805,1.0416,0.0000,0.0000,0.9070,0.9358,1.6725,2.2114,0.8819,0.9975,108.0000,0.0000,0.0000,
558,64,0.0350,1.1721,0.5585,0.1724,0.0000,0.8490,1.1061,1.1295,1.1155,19.9934,7.8656,0.8360,1.0026,0.9583,13.9052,0.8852,0.9253,0.0000,0.0000,0.7597,0.8126,1.9268,1.5172,0.7317,0.8583,80.0000,0.0000,0.0000,
612,64,0.0603,1.6627,0.4741,0.1985,0.0000,1.0220,1.1618,1.1216,1.0954,2.3041,2.2579,0.9697,1.0921,1.1091,1.1372,1.0061,1.1354,0.0000,0.0000,1.0764,1.0958,1.3400,1.3104,0.9615,1.1232,129.0000,0.0000,0.0000,
616,64,0.0401,0.8994,0.3856,0.1662,0.0000,0.7097,0.8147,0.9352,0.9252,2.5373,2.1822,0.7552,0.8606,0.7393,0.8517,0.9455,0.9739,0.0000,0.0000,0.7863,0.8690,1.9420,1.6978,0.7608,0.9235,84.0000,0.0000,0.0000,
581,64,0.0437,0.7931,0.4978,0.1728,0.0000,0.6249,0.9782,1.0977,1.1560,8.2022,30.3507,0.8245,0.9184,0.7321,0.7186,12.4229,1.5987,0.0000,0.0000,0.5904,0.7592,1.5203,2.5116,0.6655,0.8164,71.0000,0.0000,0.0000,
608,64,0.0526,1.9069,0.5827,0.1895,0.0000,1.1982,1.3561,1.3195,1.3280,3.5623,4.6187,1.0150,1.1434,1.1858,1.1622,1.0797,1.1569,0.0000,0.0000,1.1111,1.1542,2.3753,2.7644,1.1211,1.2315,139.0000,0.0000,0.0000,
618,64,0.0489,1.9403,0.4369,0.1873,0.0000,0.7510,1.0682,1.1119,1.0526,1.4588,1.7368,0.8013,1.0814,1.0930,1.1139,0.9784,1.1248,0.0000,0.0000,0.8629,1.0436,1.1312,1.9933,0.9069,1.0870,124.0000,0.0000,0.0000,
614,64,0.0520,1.3436,0.5532,0.1838,0.0000,1.0641,1.1142,1.0526,1.1220,3.1414,2.1859,0.9032,1.0854,1.1197,1.0789,0.9684,1.0799,0.0000,0.0000,1.0093,1.0702,1.6656,2.9239,0.9331,1.1290,127.0000,0.0000,0.0000,
623,64,0.0422,1.1717,0.3453,0.1678,0.0000,0.5769,0.8461,0.8694,0.8646,1.7905,0.9696,0.6956,0.9196,0.8925,0.8745,0.8696,0.9042,0.0000,0.0000,0.7201,0.8579,1.4893,1.1934,0.7905,0.8838,82.0000,0.0000,0.0000,
611,64,0.0565,1.8963,0.5910,0.1965,0.0000,1.2565,1.3689,1.2878,1.2076,3.6001,2.5925,1.1131,1.2155,1.2275,1.1862,1.1005,1.2318,0.0000,0.0000,1.1949,1.1657,1.8176,3.1987,1.1161,1.2295,144.0000,0.0000,0.0000,
582,64,0.0395,0.9619,0.5082,0.1765,0.0000,1.0674,14.0665,1.0692,1.1238,6.0985,18.3633,0.8332,0.8575,0.8025,0.8594,1.3289,1.3638,0.0000,0.0000,0.7823,0.7952,1.7017,15.4525,0.8592,0.8975,85.0000,0.0000,0.0000,
561,64,0.0573,1.3901,0.5574,0.2071,0.0000,1.0541,1.2634,1.3156,1.4206,20.8228,19.6072,1.1981,1.2787,1.1518,1.2081,1.0458,1.1620,0.0000,0.0000,1.0517,1.0665,1.7797,16.0007,1.0885,1.1423,145.0000,0.0000,0.0000,
615,64,0.0515,1.5985,0.4704,0.2015,0.0000,0.9448,1.1692,1.2019,1.1910,2.2183,2.8915,0.9887,1.1467,1.1451,1.1603,1.0562,1.1586,0.0000,0.0000,1.0236,1.1194,3.4294,3.1242,1.0309,1.1264,132.0000,0.0000,0.0000,
617,64,0.0549,1.7305,0.4607,0.1891,0.0000,0.9502,1.2293,1.2361,1.1386,1.7514,2.7266,0.9612,1.1569,1.2031,1.2270,1.0677,1.1958,0.0000,0.0000,1.0503,1.1887,3.1998,2.9821,1.0346,1.1610,131.0000,0.0000,0.0000,
619,64,0.0528,1.6628,0.5534,0.2003,0.0000,0.9613,1.1986,1.1924,1.1477,1.2639,2.2699,0.9644,1.1747,1.2332,1.2181,0.9635,1.1647,0.0000,0.0000,1.0109,1.2003,2.9516,3.0309,0.9374,1.1459,143.0000,0.0000,0.0000,
622,64,0.0566,1.0216,0.3770,0.1835,0.0000,0.6777,0.9116,0.8960,0.9174,2.7239,3.1009,0.8764,0.9304,0.9409,0.9436,0.8766,1.0358,0.0000,0.0000,0.9011,0.9072,1.8372,2.3715,0.7884,0.8896,101.0000,0.0000,0.0000,
621,64,0.0659,1.5637,0.4171,0.1999,0.0000,0.9534,1.0328,1.0581,1.0548,2.4149,2.7951,1.0000,1.0445,1.0629,1.0739,0.9728,1.0857,0.0000,0.0000,1.0275,1.0548,2.3242,2.0909,1.0195,1.0928,118.0000,0.0000,0.0000,
624,64,0.0493,1.1398,0.3926,0.1834,0.0000,0.8502,0.9914,0.9858,1.0360,2.4810,3.1179,0.9008,1.0117,1.0223,1.0370,1.0674,1.1243,0.0000,0.0000,0.9942,0.9924,2.4531,2.0413,0.9194,1.0376,109.0000,0.0000,0.0000,
625,64,0.0635,1.1772,0.4461,0.1942,0.0000,0.8648,1.0290,1.0569,1.0793,1.6356,2.7022,0.9121,1.0707,1.0876,1.0919,1.0961,1.1228,0.0000,0.0000,1.0805,1.0512,2.4009,2.0432,1.0411,1.0915,124.0000,0.0000,0.0000,
629,64,0.0517,1.5082,0.4481,0.1974,0.0000,0.8674,1.0733,1.0741,1.1143,3.0104,1.0032,0.8815,1.0639,1.0908,1.1058,0.9085,1.1152,0.0000,0.0000,0.8951,1.0969,1.7784,1.7503,0.8910,1.0888,122.0000,0.0000,0.0000,
540,64,38.4300,1.9435,0.5997,0.2010,0.0000,1.1793,1.4344,1.3967,1.3563,6.2978,19.4505,1.0375,1.2030,1.2334,1.2214,1.0821,1.1964,0.0000,0.0000,12.1166,1.2300,2.2823,2.0076,0.9953,1.2126,143.0000,0.0000,0.0000,
634,64,0.0414,0.7419,0.3847,0.1716,0.0000,0.7648,0.8349,0.8414,0.8655,4.2322,5.1341,0.8071,0.8927,0.8232,0.8684,0.8351,0.8531,0.0000,0.0000,0.7272,0.7636,1.1878,1.3987,0.7122,0.8012,80.0000,0.0000,0.0000,
633,64,0.0525,1.7150,0.4815,0.1902,0.0000,0.8737,1.1236,1.1018,1.1165,2.7312,2.4531,0.9928,1.1268,1.1708,1.1541,1.0293,1.1835,0.0000,0.0000,0.9555,1.1004,1.1121,1.4468,0.9740,1.1330,135.0000,0.0000,0.0000,
642,64,0.0474,0.8679,0.3688,0.1858,0.0000,0.6581,0.8204,0.8408,0.8299,1.9119,3.3310,0.7660,0.9027,0.8969,0.8460,0.8260,0.8798,0.0000,0.0000,0.7586,0.8309,1.1411,1.0643,0.6942,0.8293,88.0000,0.0000,0.0000,
644,64,0.0489,0.8378,0.4210,0.1763,0.0000,0.7961,0.8585,0.8667,0.8567,2.1876,3.3433,0.8742,0.9973,0.9217,0.9172,0.8939,0.9723,0.0000,0.0000,0.8417,0.8758,1.2199,1.5200,0.7637,0.9066,94.0000,0.0000,0.0000,
630,64,0.0444,0.9363,0.3815,0.1728,0.0000,0.7995,0.9317,0.8699,0.9025,4.2657,5.3798,0.8567,0.9210,0.9437,0.8906,1.2203,1.3141,0.0000,0.0000,0.7861,0.8666,1.9298,2.1852,0.8232,0.9503,84.0000,0.0000,0.0000,
628,64,0.0604,1.3626,0.4327,0.2030,0.0000,0.9678,1.0973,1.1529,1.1038,4.2635,4.8925,1.2437,1.1642,1.1754,1.1510,1.0568,1.1113,0.0000,0.0000,1.0024,1.0759,1.7563,2.4235,1.0679,1.2289,125.0000,0.0000,0.0000,
543,64,0.0580,0.9683,0.3728,0.1780,0.0000,0.7314,0.9187,0.8783,0.8866,12.8207,6.4299,0.8766,18.9579,0.7970,0.7919,0.9854,1.0264,0.0000,0.0000,0.7159,0.7783,0.9871,1.7250,0.7297,18.8302,78.0000,0.0000,0.0000,
646,64,0.0562,1.0414,0.4019,0.2051,0.0000,0.7638,0.9716,0.9710,0.9512,2.0626,3.3471,0.9096,0.9729,0.9768,0.9643,0.9786,1.0276,0.0000,0.0000,0.9115,0.9388,2.0737,2.5014,0.8249,0.9817,100.0000,0.0000,0.0000,
578,64,0.0612,1.3945,0.6005,0.1914,0.0000,1.0525,1.2607,1.2419,1.2370,20.2101,19.5264,0.8084,1.0506,1.0803,1.0877,0.9613,1.0763,0.0000,0.0000,0.8799,1.0403,3.6226,17.7946,1.0187,1.1485,112.0000,0.0000,0.0000,
650,64,0.0412,0.9961,0.3783,0.1733,0.0000,0.5486,0.8759,0.8595,0.8595,3.5201,2.5040,0.7090,0.9122,0.7222,0.8433,0.9132,0.9983,0.0000,0.0000,0.7943,0.8519,1.9628,2.5864,0.7166,0.8768,84.0000,0.0000,0.0000,
639,64,0.0554,1.7010,0.5225,0.2225,0.0000,0.9384,1.2952,1.2465,1.2461,2.6280,4.0652,1.0916,1.3036,1.3343,1.3221,1.0458,1.2769,0.0000,0.0000,1.2208,1.2717,2.0713,3.1661,1.0280,1.2955,162.0000,0.0000,0.0000,
560,64,0.0517,1.8405,0.6846,0.1992,0.0000,1.0953,1.3501,1.4019,1.4089,20.8486,21.5684,0.9493,1.1783,1.1759,1.2198,1.0404,1.2196,0.0000,0.0000,0.9840,1.2158,3.0930,18.5517,0.9969,1.2965,136.0000,0.0000,0.0000,
640,64,0.0490,0.8440,0.3941,0.1813,0.0000,0.6676,0.8895,0.8598,0.8574,2.0416,6.3730,0.8339,0.8275,0.7067,0.7751,1.6001,1.6804,0.0000,0.0000,0.8334,0.8569,2.9558,6.2582,0.7604,0.8480,77.0000,0.0000,0.0000,
652,64,0.0460,1.1789,0.4526,0.1939,0.0000,0.6875,1.0272,1.0478,1.0993,3.1562,2.8323,0.7835,1.0431,1.0513,1.0053,0.8341,1.1024,0.0000,0.0000,0.9866,1.0114,1.5713,2.2115,0.7923,1.0463,113.0000,0.0000,0.0000,
632,64,0.0650,1.3638,0.5338,0.2011,0.0000,1.0883,1.1847,1.1973,1.2454,3.7411,6.3619,1.2118,1.2899,1.2045,1.1854,1.0533,1.2159,0.0000,0.0000,1.0280,1.1671,2.8860,6.2226,1.1066,1.2284,147.0000,0.0000,0.0000,
645,64,0.0484,1.2259,0.4513,0.1857,0.0000,0.7715,1.0008,0.9769,1.0862,4.8255,3.1596,0.8086,0.9816,0.8253,1.0020,0.8707,1.0194,0.0000,0.0000,0.9478,1.0036,3.8868,4.7781,0.8736,1.0001,106.0000,0.0000,0.0000,
647,64,0.0542,0.8603,0.4283,0.1766,0.0000,0.7652,1.0496,1.0446,1.0164,4.5250,3.2752,0.8300,0.9261,0.8951,0.9074,0.8906,0.9629,0.0000,0.0000,0.9068,0.9676,3.2954,2.9369,0.6726,0.9163,89.0000,0.0000,0.0000,
653,64,0.0579,1.4579,0.4861,0.1949,0.0000,0.8992,1.1681,1.1943,1.1117,4.0887,3.2332,0.9758,1.1637,1.1575,1.1271,1.0501,1.1305,0.0000,0.0000,1.0447,1.0976,1.3595,1.4561,0.8460,1.0925,124.0000,0.0000,0.0000,
649,64,0.0523,1.4024,0.4870,0.1791,0.0000,0.9870,1.1729,1.1452,1.1485,4.9642,4.7276,1.0988,1.1935,1.1792,1.1423,1.0745,1.1879,0.0000,0.0000,1.0144,1.1294,1.6170,1.7492,0.9348,1.0463,106.0000,0.0000,0.0000,
656,64,0.0647,1.5725,0.5531,0.2072,0.0000,1.0193,1.1606,1.1059,1.1105,4.8968,4.1562,1.0160,1.1438,1.1271,1.1243,0.8992,1.1411,0.0000,0.0000,0.8987,1.0480,1.0480,1.2579,0.9441,1.1320,134.0000,0.0000,0.0000,
620,64,0.0531,14.4526,0.4491,0.1922,0.0000,0.9472,1.0663,1.1005,1.0915,2.3828,3.8407,1.0320,14.1260,1.1474,1.1213,1.0221,1.1072,0.0000,0.0000,0.9402,1.0551,1.3010,1.7307,1.0070,1.1303,129.0000,0.0000,0.0000,
660,64,0.0534,1.4434,0.4565,0.1927,0.0000,0.8327,1.0854,1.1707,1.1461,4.7154,4.1981,0.9237,1.1532,1.1407,1.1300,0.9810,1.0987,0.0000,0.0000,1.0432,1.0665,1.1347,1.6715,0.9984,1.0992,125.0000,0.0000,0.0000,
636,64,0.0375,0.7077,0.3863,0.1855,0.0000,0.5715,0.7804,0.7865,13.8026,2.5784,2.5680,0.6105,0.7842,0.5730,0.7466,0.6940,0.8874,0.0000,0.0000,0.6291,0.7488,15.3712,1.3695,0.6139,0.7571,77.0000,0.0000,0.0000,
664,64,0.0560,1.2720,0.4697,0.1915,0.0000,0.7753,1.0057,1.0263,1.0254,4.5625,4.5470,0.9420,1.0531,1.0070,0.9510,0.8947,1.0429,0.0000,0.0000,0.8005,0.9722,2.1018,1.4581,0.8573,0.9745,107.0000,0.0000,0.0000,
666,64,0.0469,1.2840,0.4053,0.1774,0.0000,0.8663,0.9820,1.0456,1.0575,3.9550,4.3452,0.9815,1.0257,0.9991,0.9642,0.9146,1.0257,0.0000,0.0000,0.9216,0.9706,2.2750,1.3583,0.8980,0.9637,101.0000,0.0000,0.0000,
674,64,0.0467,0.8923,0.4162,0.1723,0.0000,0.6223,0.8956,0.9140,0.9071,3.7353,3.1818,0.6971,0.8751,0.7460,0.8612,0.9156,1.0296,0.0000,0.0000,0.7855,0.8175,1.6663,1.3606,0.6737,0.7814,79.0000,0.0000,0.0000,
637,64,0.0465,1.3649,0.3984,0.1898,0.0000,0.8509,1.0214,14.0848,1.0650,4.3149,3.4613,0.9362,1.1286,1.0744,14.0949,0.9706,1.0869,0.0000,0.0000,1.0043,1.0216,1.3047,1.4870,0.8263,1.0456,119.0000,0.0000,0.0000,
658,64,0.0485,0.8326,0.4186,0.1708,0.0000,0.7376,0.8637,0.8722,0.8522,6.7778,8.5423,0.9206,0.9487,0.8293,0.8082,0.9065,0.9774,0.0000,0.0000,0.8427,0.8380,4.7205,4.5334,0.7780,0.9530,78.0000,0.0000,0.0000,
657,64,0.0506,1.5385,0.4850,0.1847,0.0000,0.9899,1.0469,0.9786,1.0360,6.1363,7.5288,1.1446,1.1687,1.0264,1.0218,0.9808,1.0417,0.0000,0.0000,1.0141,1.0378,4.5745,4.5772,0.9691,1.1944,100.0000,0.0000,0.0000,
654,64,0.0458,1.4589,0.4462,0.1729,0.0000,0.9425,1.1115,1.0575,1.0581,6.9176,8.6299,1.0889,1.1230,1.0287,1.0526,0.9766,1.1201,0.0000,0.0000,0.9245,1.1280,4.6524,5.6036,1.0366,1.1302,109.0000,0.0000,0.0000,
661,64,0.0593,1.1030,0.4003,0.1818,0.0000,0.7377,0.8946,0.9377,0.9647,8.0401,7.5979,0.8807,0.9709,0.8852,0.8628,0.9370,1.0255,0.0000,0.0000,0.7943,0.9488,4.1388,5.6003,0.7882,0.9874,85.0000,0.0000,0.0000,
635,64,0.0464,1.3357,0.4975,0.1939,0.0000,1.0894,1.1453,1.1254,1.1645,17.9508,4.2572,1.0996,1.1867,1.2123,14.2321,1.1207,1.1612,0.0000,0.0000,1.0995,1.1188,1.5635,2.4965,1.0908,1.1924,131.0000,0.0000,0.0000,
663,64,0.0470,1.0465,0.4184,0.1848,0.0000,0.7566,1.0146,1.0234,1.0177,7.1559,6.5260,0.7769,1.0119,0.9584,0.9921,1.1277,1.2363,0.0000,0.0000,0.8797,1.0721,4.4112,5.4541,0.8072,0.9969,95.0000,0.0000,0.0000,
676,64,0.0568,1.2592,0.4207,0.1868,0.0000,0.9213,1.0192,1.0076,1.0085,5.8187,5.3297,0.9646,1.0363,1.0012,0.9625,0.9259,0.9949,0.0000,0.0000,0.8900,0.9377,2.0878,2.9117,0.8749,1.0050,107.0000,0.0000,0.0000,
667,64,0.0459,1.2567,0.5555,0.1890,0.0000,0.8269,1.0921,1.1901,1.2218,7.4855,4.7876,0.9558,1.1484,0.9841,1.1166,1.1009,1.2760,0.0000,0.0000,1.0708,1.1605,4.1421,5.8102,0.7677,1.0840,109.0000,0.0000,0.0000,
677,64,0.0616,1.2525,0.4918,0.1994,0.0000,0.9254,1.1292,1.1474,1.1345,5.1045,4.7197,1.0188,1.1246,1.1123,1.1383,0.9479,1.0817,0.0000,0.0000,1.0007,1.0501,2.1439,3.6256,0.9891,1.1226,132.0000,0.0000,0.0000,
675,64,0.0591,1.7041,0.4755,0.1821,0.0000,0.9203,1.1264,1.1327,1.1080,5.6557,5.2921,0.9304,1.1387,1.1276,1.0824,0.9356,1.0927,0.0000,0.0000,0.9041,1.0425,1.9955,3.8345,0.8767,1.1246,117.0000,0.0000,0.0000,
680,64,0.0483,1.5498,0.4730,0.1863,0.0000,0.9701,1.0768,1.1204,1.0957,4.8328,4.6457,0.9684,1.0854,1.0702,1.0086,0.9054,1.0475,0.0000,0.0000,0.9319,1.0189,1.6997,3.6803,0.9173,1.0982,111.0000,0.0000,0.0000,
665,64,0.0531,1.7175,0.5194,0.1961,0.0000,1.1765,1.2597,1.2994,1.4296,7.7391,4.8795,1.2154,1.3325,1.2347,1.3252,1.2666,1.3571,0.0000,0.0000,1.2176,1.2815,4.0220,5.6455,1.1569,1.2640,138.0000,0.0000,0.0000,
686,64,0.0431,0.7405,0.3479,0.1805,0.0000,0.6416,0.8444,0.8484,0.8989,4.1775,3.4193,0.6521,0.7570,0.6373,0.7675,0.8058,0.9209,0.0000,0.0000,0.7172,0.7694,1.9579,3.5211,0.7375,0.7890,79.0000,0.0000,0.0000,
670,64,0.0502,0.9762,0.4144,0.1658,0.0000,0.7673,1.0055,1.0245,1.0684,8.5409,6.6288,0.9971,1.1170,0.8372,0.9443,0.9463,0.9975,0.0000,0.0000,0.9280,0.9710,3.7218,5.0166,0.8173,0.9161,80.0000,0.0000,0.0000,
627,64,0.0444,0.9788,0.3889,0.1844,0.0000,0.7638,0.9079,0.9174,0.9185,16.7497,4.1095,0.9573,0.9095,0.9176,0.9264,0.9812,1.0581,0.0000,0.0000,0.8946,13.9432,2.3579,3.1035,0.8333,0.9224,93.0000,0.0000,0.0000,
626,64,0.0512,1.3835,0.3872,0.1776,0.0000,0.8197,0.9442,0.9625,0.9638,17.1034,4.3102,0.8488,0.9765,0.9222,0.9670,0.8593,1.0353,0.0000,0.0000,0.8136,14.0145,1.9755,2.9725,0.7555,0.9482,103.0000,0.0000,0.0000,
681,64,0.0509,1.4434,0.4335,0.1915,0.0000,1.0264,1.1310,1.1355,1.1148,5.6522,5.1365,1.0412,1.0702,1.0538,1.0589,1.0461,1.0844,0.0000,0.0000,1.0001,1.0673,2.6255,3.3249,1.0274,1.0719,117.0000,0.0000,0.0000,
682,64,0.0592,1.4344,0.4813,0.2026,0.0000,0.9389,1.1220,1.1292,1.1015,5.3424,4.5381,0.9592,1.0620,1.0948,1.1070,0.9386,1.1155,0.0000,0.0000,0.9336,1.1047,2.3955,3.0823,0.9121,1.0900,128.0000,0.0000,0.0000,
692,64,0.0428,0.7997,0.4070,0.1793,0.0000,0.7002,0.8898,0.8960,0.8349,3.5574,3.6789,0.7520,0.8793,0.7086,0.8578,0.8840,0.9641,0.0000,0.0000,0.7850,0.8152,2.2935,1.3460,0.6647,0.7959,79.0000,0.0000,0.0000,
688,64,0.0497,1.3210,0.4109,0.1755,0.0000,0.9299,1.1038,1.1043,1.0572,4.0443,3.8943,0.9172,1.0326,1.0622,0.9836,0.9964,1.0525,0.0000,0.0000,0.8972,0.9831,2.0370,1.6370,0.8299,0.9813,108.0000,0.0000,0.0000,
689,64,0.0566,1.0469,0.4725,0.1953,0.0000,0.8230,1.1308,1.1158,1.0517,4.0210,3.8663,0.9360,1.0562,1.0405,1.0661,1.0457,1.0671,0.0000,0.0000,0.9861,1.0341,2.0801,1.5744,0.8788,0.9894,118.0000,0.0000,0.0000,
672,64,0.0523,1.7102,0.6196,0.2171,0.0000,1.1656,1.3777,1.4420,1.4290,7.6570,8.7642,1.3312,1.4149,1.3651,1.2223,1.1570,1.2434,0.0000,0.0000,1.1424,1.1900,3.5019,3.2091,1.0528,1.1540,123.0000,0.0000,0.0000,
651,64,0.0425,1.0246,0.3791,0.1719,0.0000,0.7194,0.9195,0.9362,0.9415,3.6435,24.4092,0.9056,0.9493,0.8712,0.8845,1.1984,1.1909,0.0000,0.0000,0.8259,0.8192,1.3137,1.4492,0.7163,0.7902,82.0000,0.0000,0.0000,
673,64,0.0606,2.0065,0.6048,0.1964,0.0000,1.2070,1.4719,1.4526,1.5100,7.6781,8.9607,1.2588,1.4935,1.4154,1.3538,1.0186,1.3261,0.0000,0.0000,1.0351,1.2414,3.4425,3.2087,1.0496,1.1929,162.0000,0.0000,0.0000,
638,64,0.0513,1.4109,0.4911,0.2188,0.0000,0.7976,14.1501,1.1393,1.1256,4.7290,4.1274,0.8569,14.2380,1.1734,1.1917,0.9217,1.1648,0.0000,0.0000,0.9975,1.0983,1.3162,2.6227,0.8728,14.1851,135.0000,0.0000,0.0000,
671,64,0.1267,1.6933,0.5957,0.1957,0.0000,1.3107,1.4913,1.4897,1.5033,8.3573,9.7565,1.3397,1.5768,1.3874,1.3761,1.1227,1.3159,0.0000,0.0000,1.0727,1.3085,3.2949,2.7147,1.0731,1.2282,159.0000,0.0000,0.0000,
679,64,0.0564,1.4963,0.6364,0.1929,0.0000,1.1125,1.3178,1.2757,1.1807,8.0627,9.8656,1.1049,1.2851,1.1680,1.1501,1.0224,1.1981,0.0000,0.0000,1.0809,1.1565,2.3271,2.1693,0.9075,1.0958,130.0000,0.0000,0.0000,
684,64,0.0534,1.7198,0.5251,0.1887,0.0000,1.0503,1.1440,1.1902,1.2130,9.0153,7.5539,1.2236,1.2301,1.2032,1.1980,1.1374,1.2176,0.0000,0.0000,0.9530,1.1021,1.4636,1.3358,0.9430,1.0801,124.0000,0.0000,0.0000,
683,64,0.0584,2.2847,0.5529,0.2034,0.0000,1.1854,1.2758,1.3255,1.3050,9.4202,7.1939,1.2478,1.4049,1.3832,1.3704,1.0464,1.2674,0.0000,0.0000,1.1619,1.2013,1.2744,1.4942,1.0112,1.1876,156.0000,0.0000,0.0000,
698,64,0.0482,1.4829,0.4355,0.1953,0.0000,0.8673,0.9954,1.0373,1.0778,4.2631,4.8809,1.0049,1.0687,1.0318,0.9954,0.9517,1.0086,0.0000,0.0000,0.9048,0.9805,0.9776,1.0775,0.8861,1.0290,107.0000,0.0000,0.0000,
691,64,0.0586,1.3368,0.6392,0.2000,0.0000,0.9887,1.2944,1.3554,1.2897,7.8851,6.4608,1.1659,1.1972,1.1031,1.0641,0.9914,1.0568,0.0000,0.0000,0.8920,0.9908,1.0269,1.1749,0.8895,1.0517,122.0000,0.0000,0.0000,
702,64,0.0468,1.0558,0.4145,0.1794,0.0000,0.6725,0.8745,0.9729,0.9835,4.0301,4.0208,0.8119,0.8476,0.7946,0.8124,0.8893,0.9376,0.0000,0.0000,0.6586,0.7966,1.1500,1.2883,0.7737,0.8552,83.0000,0.0000,0.0000,
641,64,0.0484,0.8484,0.3948,0.1799,0.0000,0.7929,0.8624,0.8958,0.9802,20.9197,9.8175,14.0749,0.9502,0.8082,0.8297,0.9085,1.0062,0.0000,0.0000,0.7671,0.8000,1.2576,1.5952,0.7345,0.8873,87.0000,0.0000,0.0000,
697,64,0.0588,1.8076,0.4251,0.1902,0.0000,1.0398,1.1232,1.1322,1.1446,5.3593,5.9117,1.1168,1.1812,1.1851,1.1504,1.0174,1.1233,0.0000,0.0000,1.0429,1.0685,1.4914,1.7797,1.0738,1.1410,137.0000,0.0000,0.0000,
703,64,0.0628,1.2959,0.4338,0.1797,0.0000,0.8414,1.0675,1.0831,1.0462,3.7459,3.5852,0.7902,0.9176,0.9317,0.9120,0.8662,0.9555,0.0000,0.0000,0.8291,0.9098,1.9314,1.3601,0.8022,0.9489,101.0000,0.0000,0.0000,
700,64,0.0607,1.4181,0.5189,0.1988,0.0000,0.9039,1.1477,1.1585,1.1876,4.4310,4.2417,0.9335,1.1330,1.1234,1.1301,0.8934,1.1069,0.0000,0.0000,0.8998,1.0916,1.9258,1.6732,0.9596,1.1498,139.0000,0.0000,0.0000,
704,64,0.0631,1.6462,0.5564,0.1952,0.0000,1.0852,1.1780,1.2089,1.1972,2.8651,2.6630,0.9797,1.1223,1.1247,1.1017,0.9466,1.1592,0.0000,0.0000,0.8714,1.1194,1.6094,2.3167,1.0134,1.1374,132.0000,0.0000,0.0000,
696,64,0.0568,1.6198,0.5894,0.1828,0.0000,0.9743,1.3060,1.3277,1.2842,6.9455,6.7942,0.9008,1.0556,0.9301,1.0079,0.9444,0.9964,0.0000,0.0000,0.8977,0.9856,2.6042,4.1544,0.9514,1.1579,105.0000,0.0000,0.0000,
