,V,GraphT,DLoopT,BellmanT,FloydT,BestT,MinEdCT,MaxEdCT,MinEdWT,MaxEdWT,MiECnMaIn,MaECnMaIn,MiEdWeNeWe,MaEdWeNeWe,MinCoefT,MaxCoefT,MinEigT,MaxEigT,MinEcce,MaxEcce,MinKCore,MaxKCore,MinTria,MaxTria,MinTwoHop,MaxTwoHop,EdgeCnt,Perm,pSkip
22,2048,103.4465,5459.9150,1164.6326,9946.8063,0.0000,2603.6055,2533.9402,2529.9452,2565.7843,1810.2990,1804.8519,2486.6126,2541.0205,2276.6661,2227.6548,2436.0345,2604.8690,0.0000,0.0000,2484.1495,2596.9002,2362.5084,2261.8422,2647.7019,2915.9538,4396.0000,0.0000,0.0000,
18,2048,101.4814,4931.6935,1149.4517,9768.3529,0.0000,2416.8554,2609.6816,2768.6888,2772.3074,1869.0041,2108.0246,2740.0997,2596.5945,2448.1832,2293.6726,2445.4163,2482.3500,0.0000,0.0000,2487.9046,2499.2649,2312.2369,2313.2056,2525.3602,2749.6314,4605.0000,0.0000,0.0000,
6,2048,93.5297,4286.9565,1155.8980,14833.3375,0.0000,2348.0570,2423.3598,2473.6866,2455.8425,1765.0705,1751.5716,2268.2732,2324.3445,2082.5920,2061.5408,2274.3731,2293.7865,0.0000,0.0000,2271.4331,2333.0649,2081.4442,2115.5132,2353.7226,2542.4234,3937.0000,0.0000,0.0000,
20,2048,96.5861,4595.9308,1190.5734,10390.0628,0.0000,3162.6274,3045.6506,2581.5613,2610.1169,1899.7508,1897.5393,2545.7116,2602.8655,2387.2338,2349.5213,2470.5416,2527.4781,0.0000,0.0000,2492.3961,2535.1698,2259.3852,2375.4092,2530.3467,2806.3038,4594.0000,0.0000,0.0000,
42,2048,44.0970,4446.1863,1115.8206,16334.7892,0.0000,2168.8142,2349.4376,2369.0121,2504.9096,1727.5544,1707.1620,2211.8015,2379.4577,2073.8271,2096.2690,2182.4779,2279.7440,0.0000,0.0000,2193.7554,2298.2151,1985.1701,2078.1078,2272.1795,2490.5950,3916.0000,0.0000,0.0000,
21,2048,103.9533,5026.7919,1157.1680,10283.9182,0.0000,2891.1926,2807.9008,2883.0723,2545.9066,1825.3644,1824.8747,2443.1784,2531.5950,2333.0885,2287.6569,2523.7621,2513.1705,0.0000,0.0000,2469.9915,2525.3281,2248.7951,2321.3767,3007.2737,2866.3905,4532.0000,0.0000,0.0000,
54,2048,49.9548,4792.9959,1184.5994,10095.0239,0.0000,3162.4098,2662.6200,2563.2919,2597.7768,1882.5300,1882.4487,2537.9777,2590.7725,2363.2112,2303.9396,2557.8798,2591.7034,0.0000,0.0000,2549.6580,2591.9042,2290.9392,2438.9855,2659.6516,2976.6326,4598.0000,0.0000,0.0000,
31,2048,74.2042,4724.9756,1146.1041,14362.3263,0.0000,2202.2148,2412.0695,2400.3829,2382.6815,1673.9206,1711.3340,2337.3888,2429.7322,2159.8684,2122.6531,2358.5325,2389.4473,0.0000,0.0000,2566.2924,2530.8492,2093.5524,2163.1644,2472.8219,2724.1922,3903.0000,0.0000,0.0000,
47,2048,35.7895,3700.8686,1139.3551,14798.9924,0.0000,2453.1414,2468.7901,2525.0760,2509.4132,1797.9526,1832.1734,2447.8531,2429.5210,2153.7655,2134.2545,2389.3884,2425.3508,0.0000,0.0000,2409.2447,2503.7437,2150.7192,2296.0554,2529.0629,2704.8551,3887.0000,0.0000,0.0000,
10,2048,105.2557,4119.3913,1159.8848,14928.3903,0.0000,2461.6639,2634.1101,2696.1234,2672.0739,1973.0087,1957.1668,2589.7516,2725.7107,2264.2004,2110.4260,2211.3446,2286.1972,0.0000,0.0000,2193.8531,2486.1021,2107.2951,2077.5940,2380.4172,2406.6149,3979.0000,0.0000,0.0000,
51,2048,50.6189,5148.0319,1182.5298,12616.7501,0.0000,2412.5545,2576.5736,2629.0690,2603.4281,1899.7975,1974.3413,2522.1692,2635.4480,2378.1036,2365.7432,2421.6147,2529.8685,0.0000,0.0000,2446.1950,2705.0870,2246.3720,2274.8903,2676.7807,2788.6491,4652.0000,0.0000,0.0000,
38,2048,42.4265,4234.3548,1158.2027,14671.8906,0.0000,2375.0504,2512.6753,2567.0141,2548.4364,1855.9217,1849.4047,2328.5049,2366.2860,2110.5595,3016.6969,2370.4048,2461.3105,0.0000,0.0000,2395.3046,2516.6852,2212.9888,2230.7163,2656.4609,2691.2900,3946.0000,0.0000,0.0000,
45,2048,64.8338,4513.0939,1190.7077,15943.1861,0.0000,2214.2938,2459.1710,2468.3651,2457.0830,1808.8311,1768.0352,2263.0225,2381.1725,2140.4018,2186.1305,2401.3455,2488.8100,0.0000,0.0000,2363.6348,2523.5663,2301.2909,2228.5943,2614.1298,2722.2907,3914.0000,0.0000,0.0000,
49,2048,52.4352,4044.3278,1079.5049,16106.9643,0.0000,2281.6817,2430.3859,2438.2260,2433.2943,1800.9216,1773.0717,2229.1339,2192.6295,1984.6944,2254.1446,2540.5983,2609.4485,0.0000,0.0000,2513.6684,2645.8863,2291.4990,2299.0249,2818.9050,2833.3256,3967.0000,0.0000,0.0000,
2,2048,97.2265,4630.0923,1171.8710,13859.3335,0.0000,2392.7328,2485.6778,2542.9893,2527.7779,1835.8883,1987.8006,2425.1019,2574.4676,2337.2016,2389.7598,2493.3599,2645.7277,0.0000,0.0000,2528.0119,2668.7383,2307.7967,2384.2190,2778.2711,2948.9571,4641.0000,0.0000,0.0000,
56,2048,50.3803,4788.3606,1151.5220,14487.2239,0.0000,2850.8575,2487.2441,2541.5609,2507.5520,1845.7785,1817.3342,2811.7620,2464.1888,2243.0780,2263.3407,2376.3773,2472.2703,0.0000,0.0000,2483.9469,2472.0829,2193.1952,2263.5163,2633.8982,2784.1719,4526.0000,0.0000,0.0000,
3,2048,101.4000,4554.7725,1184.9663,15120.8145,0.0000,2419.3717,2595.1812,2628.9541,2610.6108,1919.9751,1894.1589,2565.1153,2639.8255,2310.2010,2219.6038,2344.8912,2590.8131,0.0000,0.0000,2432.2943,2409.5448,2230.1806,2233.0403,2554.4842,2668.9499,4558.0000,0.0000,0.0000,
43,2048,42.7165,5231.8154,1216.4119,11876.5746,0.0000,2703.5044,2622.9445,2665.6717,2636.1721,1844.2462,1922.5694,2556.2986,2681.1567,2406.7541,2274.3251,2610.9989,2691.9723,0.0000,0.0000,2614.7276,2755.4484,2325.4689,2421.3813,2944.8048,3206.7397,4527.0000,0.0000,0.0000,
50,2048,29.0366,4744.1966,1169.4162,10286.9450,0.0000,3670.2993,2760.1521,2711.9347,2754.2504,1993.5246,2013.4035,2589.3782,2760.4789,2478.9716,2420.9856,2666.0536,3260.2120,0.0000,0.0000,2651.7530,2824.6862,2379.7676,3089.2936,2572.4004,2592.5231,4667.0000,0.0000,0.0000,
34,2048,44.1826,4494.8550,1229.2926,16615.3238,0.0000,2350.2857,2594.0973,2743.1941,2631.9586,1882.3491,1895.3754,2501.7950,2605.2795,2094.0849,2039.1532,2213.9461,2252.7234,0.0000,0.0000,2284.1315,2346.2892,2082.6229,2172.6366,2914.2393,2499.5191,3998.0000,0.0000,0.0000,
27,2048,103.0933,5371.4802,1144.0575,15562.8192,0.0000,2294.2528,2695.4355,2481.1295,2416.6294,1748.2813,1767.2956,2340.4217,2415.5440,2179.2207,2190.7585,2343.2675,3031.8673,0.0000,0.0000,2430.5388,2438.6194,2118.1145,2263.8034,2545.4193,2694.1288,4012.0000,0.0000,0.0000,
33,2048,46.3278,5210.4975,1393.5245,16344.1055,0.0000,2471.8506,2661.7467,2667.6490,2702.1648,1901.1624,1728.7447,2358.7236,2350.7622,2188.2529,2142.5669,2280.8707,2628.4365,0.0000,0.0000,2660.8691,2407.4205,2115.6622,2254.3130,2417.4004,2459.5001,4568.0000,0.0000,0.0000,
58,2048,25.8983,2002.2827,1018.7805,7187.6551,0.0000,1921.2677,2061.6544,2120.3472,2122.3546,1463.0511,1383.7802,1956.9549,2199.1117,1766.7457,1721.9228,1867.0656,1891.1529,0.0000,0.0000,1865.9419,1856.7377,1658.8724,1655.9953,1869.4281,1878.9688,2684.0000,0.0000,0.0000,
57,2048,21.8295,2094.2502,986.3804,8054.2086,0.0000,1946.9943,2085.1280,2099.9641,2079.2470,1472.5261,1375.9647,1954.7246,2905.2216,1861.7880,1710.7404,1870.0402,1927.2977,0.0000,0.0000,1838.7675,1858.6257,1662.2055,1705.0010,1793.0835,2985.6605,2648.0000,0.0000,0.0000,
72,2048,24.9399,2179.4508,981.6854,8733.2215,0.0000,1937.8097,2146.9323,2274.2321,2079.3457,1348.2413,1312.5598,1860.5661,1937.3486,1687.2395,1674.1460,1848.6029,1942.5838,0.0000,0.0000,1910.0145,1905.4012,1720.6037,1680.0399,1886.8447,1951.9971,2636.0000,0.0000,0.0000,
59,2048,21.0299,3662.9383,1138.6619,7814.5279,0.0000,2216.8088,2408.1983,2464.9133,2358.6331,1778.3189,1729.3340,2231.3115,2273.0922,2170.8677,2018.1576,2143.3136,2199.6574,0.0000,0.0000,2534.9154,2173.4735,1972.5288,2008.6025,2173.2868,2357.2732,3885.0000,0.0000,0.0000,
62,2048,21.1979,3850.4016,1156.5096,7796.8999,0.0000,2252.9964,2492.1777,2348.9598,2453.6027,1673.0569,1652.3691,2177.1888,2202.2325,2041.8948,1996.4101,2132.6104,2248.5637,0.0000,0.0000,2133.5734,2197.7966,1927.0502,1997.0285,2169.9912,2228.4335,3942.0000,0.0000,0.0000,
69,2048,20.1733,3178.1417,1146.6068,9253.5289,0.0000,2059.0863,2182.2266,2254.5814,2152.4506,1463.9761,1449.1104,2000.2980,2085.1898,1846.6872,1847.6281,2046.6962,2045.8867,0.0000,0.0000,1975.3813,2052.4886,1831.0137,1855.2126,2023.5664,2076.2887,3309.0000,0.0000,0.0000,
80,2048,21.8841,2057.3186,1059.4486,7252.2171,0.0000,1955.6552,2132.2885,2178.6036,2068.9442,1366.3546,1349.8375,1919.0789,2020.7050,1709.2705,1723.6060,2098.1630,2262.7769,0.0000,0.0000,2644.8643,2175.7163,1832.2876,1841.7783,2140.6356,2188.4313,2655.0000,0.0000,0.0000,
60,2048,20.8160,4316.5432,1216.0294,7448.6481,0.0000,2377.5690,2626.4765,2482.0152,2561.5339,1796.4908,1775.1572,2234.1234,2362.8988,2159.1445,2136.9479,2253.0242,2361.4946,0.0000,0.0000,2263.3544,2653.6590,2323.0733,2202.9219,2220.8700,2309.0170,4546.0000,0.0000,0.0000,
85,2048,22.6462,2233.9878,968.1510,7739.1061,0.0000,1954.1566,2178.9519,2126.1616,2059.0970,1363.3678,1393.7459,1950.2443,2072.8286,1747.5263,1801.8178,2014.0335,2051.3782,0.0000,0.0000,2011.9605,2040.5974,1759.4025,1787.4651,1961.8780,2062.4999,2655.0000,0.0000,0.0000,
61,2048,20.4169,4517.2937,1220.9171,7854.1062,0.0000,2407.1427,2595.2538,2485.0784,2524.9051,1749.4737,1719.5285,2261.7844,2343.6340,2163.9125,2150.5390,2292.8589,2309.3026,0.0000,0.0000,2263.1348,2314.7453,2082.6333,2161.7876,2293.2514,2415.6409,4622.0000,0.0000,0.0000,
77,2048,21.0478,3013.0442,1084.8774,7779.8902,0.0000,2160.3036,2384.5779,2300.6118,2236.2914,1533.8237,1535.8562,2048.7883,2169.7376,1928.9653,1950.5711,2098.4504,2149.2386,0.0000,0.0000,2105.6686,2183.0845,1907.3273,1942.5030,2095.8716,2216.6196,3368.0000,0.0000,0.0000,
67,2048,22.9003,4597.7038,1137.7712,7477.2545,0.0000,2347.9543,2419.8296,2473.9873,2363.2700,1651.4737,1642.1413,2213.2265,2258.0180,2076.2320,2043.0761,2238.3309,2247.0272,0.0000,0.0000,2215.8003,2281.4758,2009.2126,2066.2524,2183.3733,2314.9633,4016.0000,0.0000,0.0000,
64,2048,19.8130,4102.4281,1180.3143,7612.7315,0.0000,2445.6094,2601.6422,2521.9013,2566.0849,1815.2399,1759.9318,2259.8270,2359.3776,2173.3776,2512.0863,2479.3040,2354.2901,0.0000,0.0000,2327.6738,2375.0589,2132.0390,2188.1940,2274.5621,2421.8136,4667.0000,0.0000,0.0000,
90,2048,21.9564,2121.3581,926.6796,7655.7079,0.0000,2352.7924,2268.1021,2008.5212,1974.4046,1297.8121,1324.0649,1916.8288,2110.1951,1705.9481,1874.1979,2102.2828,2191.9324,0.0000,0.0000,2107.2373,2092.7870,1732.6729,1709.6390,1885.4243,2020.7989,2614.0000,0.0000,0.0000,
71,2048,22.6385,3482.8377,1110.1693,7465.2078,0.0000,2385.9239,2522.6230,2891.6356,2443.1531,1648.8696,1658.0829,2168.6744,2248.7959,2054.1400,2015.7945,2545.6072,2562.0946,0.0000,0.0000,2500.6143,2560.2266,1971.8408,1980.8295,2180.0777,2274.6250,3935.0000,0.0000,0.0000,
63,2048,23.3959,5056.3467,1151.1702,8909.2049,0.0000,2435.8531,2625.2670,2631.9184,2456.7404,1698.0991,1697.5340,2258.2907,2347.5075,2164.8818,2176.8853,2271.4416,2334.1611,0.0000,0.0000,2291.7635,2329.0390,2231.5317,2109.7666,2311.5461,2608.2385,4561.0000,0.0000,0.0000,
66,2048,22.3997,3313.8625,1156.2324,9684.4154,0.0000,3060.2771,3129.3719,2849.6069,2566.7674,1656.8750,1781.0585,2330.4304,2163.2872,1930.6892,1848.9627,2020.0411,2293.3071,0.0000,0.0000,2077.9975,2113.0625,2059.8696,1859.1512,2061.9407,2163.0644,3292.0000,0.0000,0.0000,
100,2048,23.0136,2142.2421,946.4118,8130.2508,0.0000,1833.3600,1970.0723,1976.0748,2004.9161,1376.6541,1383.2613,1954.8297,2031.3047,1731.9322,1697.3200,1914.2521,1983.7398,0.0000,0.0000,1985.5902,2008.1299,1738.9181,1697.2955,1946.1582,2019.3303,2702.0000,0.0000,0.0000,
79,2048,24.9056,2093.3604,960.1164,11070.3731,0.0000,2734.5760,2536.8045,2351.1434,2167.5600,1504.7287,1491.8502,2065.3256,2019.1487,1790.0838,1726.6752,2011.4959,2011.9185,0.0000,0.0000,1989.4783,2154.7058,1806.8768,1821.6883,2175.4431,2221.5711,2647.0000,0.0000,0.0000,
96,2048,25.7233,2340.2146,983.4740,9437.8904,0.0000,1848.0285,2030.4202,1973.4517,2006.5054,1324.8622,1341.6025,1926.6882,2031.9547,1727.8121,1706.2535,1934.4634,1976.1274,0.0000,0.0000,1940.2518,1993.4983,1728.4873,1711.1850,2012.8012,2045.7372,2669.0000,0.0000,0.0000,
74,2048,21.2450,4300.6951,1119.3028,8113.8883,0.0000,2252.1985,2526.8703,2472.8245,2387.0030,1727.7970,1722.3568,2189.3712,2341.4503,2151.3286,2136.4381,2206.5270,2319.0379,0.0000,0.0000,2268.7827,2374.7481,2050.2198,2102.5003,2258.8267,2358.8188,4608.0000,0.0000,0.0000,
75,2048,22.6096,4338.0868,1153.8305,8155.2747,0.0000,2334.7147,2556.0390,2476.6753,2392.4802,1727.1210,1746.6732,2237.5040,2338.5284,2193.5603,2125.6848,2222.6138,2306.2825,0.0000,0.0000,2280.1714,2359.4920,2071.3038,2086.1801,2271.8411,2340.6364,4619.0000,0.0000,0.0000,
73,2048,21.4239,4585.4714,1245.8582,8015.9963,0.0000,2462.1678,2639.8961,2505.6582,2417.0744,1724.5676,1751.9079,2299.8595,2379.5099,2467.6839,2165.8035,2424.7184,2375.1129,0.0000,0.0000,2366.4763,2415.3624,2101.8237,2248.1878,2519.6388,2532.7000,4499.0000,0.0000,0.0000,
76,2048,41.5837,4006.3329,1122.7021,7745.3416,0.0000,2499.7977,2681.1752,2518.0796,2444.8948,1714.6393,1757.5449,2340.4062,2465.0110,2162.3392,2096.7988,2312.0012,2343.9776,0.0000,0.0000,2356.3706,2509.3129,2106.1568,2170.9141,2397.9367,2626.2602,3943.0000,0.0000,0.0000,
103,2048,20.1639,2021.6222,983.2762,8132.7305,0.0000,1835.5733,1969.5806,1977.7566,2007.3107,1334.8962,1407.7364,2104.7067,2255.7709,1852.5497,1919.8308,1933.5147,2028.4737,0.0000,0.0000,2162.0298,2147.3655,1805.5116,1898.5270,2131.4644,2383.2971,2672.0000,0.0000,0.0000,
